"","genes","sd","mean","cof","P3_m_1","P3_m_2","P3_m_3","P4_d_1","P4_d_2,","P4_d_3","P4_p_1","P4_p_2","P4_p_3","P5_d_1","P5_d_2","P5_d_3","P5_p_1","P5_p_2","P5_p_3","P6_d_1","P6_d_2","P6_d_3","P6_p_1","P6_p_2","P6_p_3"
"16390","pen_Solyc01g108630.2.1",223.551841691609,245.358561890925,0.911123051784877,32.1399682108626,39.7006590236505,30.358926592115,121.584320396005,173.314180296442,102.073581134592,55.8469585092121,86.4811886665842,41.9435378614325,411.167888548535,407.054222051075,220.168662335062,176.689392653304,231.886717660479,173.417973901375,919.645443902562,517.401698216003,232.501463338421,472.705717498204,517.25680610826,189.190492805255
"42341","hab_Solyc11g066390.1.1",26.9053129207323,29.5367640927911,0.91090929379427,10.9277347414004,15.5061920834193,8.43359409717336,20.0724612454028,15.7233983497407,12.539406835539,16.2050003360487,8.17590747771606,8.77428292190564,38.0044763476714,31.1867643026931,33.241786418065,17.5060953859209,24.6526261601057,13.9621345066284,109.492866278866,92.608806518054,58.3638030855603,31.1558696073896,35.139936307215,18.5989029420978
"36737","hab_Solyc06g061230.2.1",44.0827952561706,48.3969502678544,0.910858949008005,4.37109389656015,5.81482203128224,6.90021335223275,8.99799986862883,9.4340390098444,18.3268253750186,3.81294125554087,12.2638612165741,25.6479039255703,29.1098116705568,58.2700069866108,61.5326684759926,30.6356669253615,52.8270560573694,62.1949628022538,47.3692542057507,104.431207350146,118.348822923497,91.201727396177,117.382340430484,147.46273046949
"36900","hab_Solyc06g066640.2.1",129.707992776371,142.466506828428,0.910445519188433,38.7934583319714,26.1666991407701,40.6345897409262,94.1329217025785,60.5350836465016,93.5632663882527,74.352354483047,45.7850818752099,60.0700907730463,184.362140580193,185.479177168649,188.134365685219,59.3956807736601,50.009613067643,62.8296052798279,266.354986763483,430.532430302017,514.736318879594,156.912288749944,145.793352763977,213.223137300479
"43059","hab_Solyc12g033060.1.1",5.19631211480528,5.70934949464967,0.910140834726413,3.27832042242011,0,2.30007111741092,4.8450768523386,2.3585097524611,1.92913951315985,0.953235313885218,0,0,7.2774529176392,4.92422594253049,7.7799925659301,3.7513061541259,3.52180373715796,3.80785486544411,16.3074481691928,17.733601248138,13.7803423952017,5.66470356497994,9.71955685093181,9.96369800469527
"21968","pen_Solyc06g036640.2.1",31.1374026365837,34.2248980471336,0.90978803190888,8.22185233301137,7.00599865123244,7.75121530011448,5.06601334983353,16.2482044027915,13.754596039413,4.75293263908188,7.41267331427865,8.51978112810347,40.7769806824993,75.4802530955637,53.106009005442,22.904180529132,25.2050780065738,12.7931292222326,79.9691690350054,86.0742196662482,74.3532598493429,31.4299014294019,99.3744602868086,38.5229510236944
"24219","pen_Solyc08g014330.2.1",5.45936364947625,6.00494823213631,0.90914416551665,13.4539401812913,14.7904415970463,7.75121530011448,2.53300667491676,1.08321362685276,7.23926107337529,21.9823134557537,9.05993405078501,10.4858844653581,4.53077563138881,1.34786166242078,4.4255007504535,1.40229676708972,5.04101560131476,1.42145880247029,2.35203438338251,0,2.36042094759819,5.0287842287043,3.82209462641572,5.99245904813024
"2104","lyc_Solyc02g036350.2.1",94.1242958148222,103.612632607249,0.908424903859042,76.7118570834634,307.594135296464,63.3007421798277,40.0309278517225,71.1323057651458,55.7888720303056,113.966914185644,137.060014759424,38.4844845629717,34.7652030028807,52.8378572801153,80.0114635924288,37.2686252236705,29.5747884820652,58.0184804710549,197.048176785165,199.195757354652,377.603030391452,45.0415925471246,40.9809656150378,119.449090291609
"26688","pen_Solyc10g080070.1.1",5.782788110931,6.36602316261927,0.908383140181931,21.6757925143027,10.8982201241394,9.04308451680022,10.1320266996671,7.58249538796935,2.17177832201259,14.8529144971309,14.8253466285573,8.51978112810347,4.53077563138881,1.34786166242078,1.10637518761338,7.01148383544858,6.04921872157771,0.710729401235143,0,4.78190109256934,1.18021047379909,0,1.27403154213857,5.99245904813024
"23539","pen_Solyc07g051840.2.1",6.61631365273421,7.2859872945206,0.908087454079145,2.98976448473141,2.33533288374415,5.81341147508586,2.53300667491676,6.49928176111659,2.89570442935012,6.53528237873759,4.9417822095191,3.27683889542441,7.92885735493042,5.39144664968312,6.63825112568026,5.14175481266229,4.03281248105181,2.13218820370543,8.23212034183879,19.1276043702774,30.6854723187764,6.28598028588038,12.7403154213857,6.84852462643456
"23050","pen_Solyc07g006500.2.1",56.4579503886591,62.1838724303738,0.907919500379686,14.2013813024742,8.56288724039521,87.8471067346307,8.44335558305588,9.74892264167488,94.8343200612163,10.6940984379342,9.8835644190382,83.23170794378,9.06155126277762,22.9136482611533,150.467025515419,52.3524126380161,35.2871092092033,130.063480426031,19.9922922587514,91.8125009773314,142.80546732969,47.7734501726909,78.9899556125915,196.895083009993
"25400","pen_Solyc09g018230.1.1",17.8345038924608,19.6476461965278,0.907717072776515,4.48464672709711,3.11377717832553,1.93780382502862,3.37734223322235,6.49928176111659,12.306743824738,3.56469947931141,8.23630368253183,4.58757445359418,13.5923268941664,32.3486798980987,25.4466293151076,3.73945804557258,19.1558592849961,17.0575056296434,34.1044985590464,46.8626307071795,56.6501027423565,21.3723329719933,54.7833563119586,39.3790166019987
"23838","pen_Solyc07g063610.2.1",18.6211168790742,20.5168362449451,0.907601769432756,1.4948822423657,2.33533288374415,0,5.06601334983353,14.0817771490859,8.68711328805035,1.78234973965571,8.23630368253183,0.655367779084882,38.5115928668049,45.8272965223065,14.3828774389739,18.2298579721663,17.1394530444702,11.3716704197623,55.272808009489,41.1243493960963,21.2437885283837,38.9730777724584,57.3314193962357,29.1062296623469
"15669","pen_Solyc01g094330.2.1",66.1815556189659,72.9474656492128,0.907249553222554,15.6962635448399,14.7904415970463,67.8231338760017,10.1320266996671,27.0803406713191,116.552103281342,12.4764481775899,18.11986810157,74.0565590365917,36.2462050511105,48.5230198471481,202.466659333248,43.0037675240846,43.3527341713069,170.575056296434,31.7524641756639,96.5944020699007,219.519148126631,51.5450383442191,50.9612616855429,180.629837022211
"5693","lyc_Solyc04g071340.2.1",27.7064546171173,30.5469487715465,0.907012180637985,3.09322004368804,54.3304858539951,21.7809005349945,6.10641272314411,21.593735678705,53.0674636385834,29.5736929215912,22.738066964697,33.6739239926002,5.30316655976146,14.5304107520317,34.2906272538981,9.31715630591763,13.9175475209719,40.2386235525059,37.4000788799038,39.6772037007234,130.683483561563,13.0383557373255,12.7645630604216,44.3668049654549
"16600","pen_Solyc02g012020.1.1",30.3677017586132,33.4856141407626,0.906888003635151,1.4948822423657,1.55688858916277,1.29186921668575,13.5093689328894,18.414631656497,13.754596039413,3.56469947931141,10.7071947872914,1.96610333725465,39.6442867746521,71.4366681083013,66.3825112568026,10.2835096253246,25.2050780065738,27.7184466481706,94.0813753353005,62.1647142034014,90.8762064825302,56.5738225729234,39.4949778062957,53.0760658548678
"33478","hab_Solyc03g113990.2.1",10.3365974050108,11.4008072353379,0.906654870277217,4.37109389656015,5.81482203128224,4.60014223482183,7.61369219653209,7.86169917487034,13.5039765921189,2.85970594165565,4.90554448662964,10.7991174423454,6.46884703790151,7.38633891379574,20.5108894919975,2.50087076941727,6.33924672688433,5.07713982059215,20.9667190746765,45.319203189686,29.1819015427802,11.3294071299599,6.72892397372202,15.2776702738661
"19945","pen_Solyc04g017720.2.1",49.0157911924926,54.0635126384984,0.906633490876594,6.72697009064567,5.44911006206968,3.22967304171437,59.1034890813911,89.9067310287794,15.2024482540881,16.0411476569014,26.3561717841019,2.62147111633953,147.250208020136,110.524656318504,44.255007504535,64.0382190304304,94.7710933047174,21.3218820370543,163.466389645085,15.3020834962219,27.1448408973792,106.861664859966,84.0860817811457,31.6744263972598
"41276","hab_Solyc10g079360.1.1",14.5313042170368,16.0344155038498,0.906257182467794,5.46386737070019,4.84568502606853,5.36683260729214,5.53723068838697,9.4340390098444,14.4685463486989,4.76617656942609,4.90554448662964,5.3995587211727,20.2151469934422,18.8761994463669,27.5836100064794,8.12783000060611,9.1566897166107,7.61570973088823,25.6259899801602,44.334003120345,59.1744114617487,11.8958774864579,12.7101897281416,31.2195870813785
"40048","hab_Solyc09g050110.1.1",4.47421057830563,4.93707842335999,0.906246608750577,0.546386737070019,0,5.36683260729214,10.3823075407256,0.786169917487034,1.92913951315985,4.76617656942609,0.817590747771606,3.37472420073294,6.46884703790151,7.38633891379574,7.7799925659301,1.25043538470863,0.704360747431592,3.17321238787009,3.88272575456973,3.940800277364,17.0227758999551,5.66470356497994,4.48594931581468,13.9491772065734
"6807","lyc_Solyc05g026490.2.1",6.24892916114039,6.89629071747885,0.906129021693111,1.85593202621282,9.19438991375301,0,4.0709418154294,8.25642834774014,2.04105629379167,10.8196437518017,8.84258159738217,0,10.0170923906605,5.28378572801153,4.89866103627115,3.26100470707117,2.31959125349531,1.87156388616306,25.1194559641145,18.6239935738089,13.1340184483983,3.55591520108878,7.39001019287567,4.26603893898604
"31481","hab_Solyc02g071110.2.1",4.52864727178168,4.99918246911329,0.905877570935101,3.27832042242011,2.90741101564112,1.53338074494061,0,3.14467966994814,2.89370926973977,2.85970594165565,1.63518149554321,0.674944840146588,4.04302939868845,7.38633891379574,3.53636025724095,3.7513061541259,7.04360747431592,1.90392743272206,15.5309030182789,16.748401178797,11.3485172666367,3.96529249548596,7.47658219302447,3.32123266823176
"36087","hab_Solyc05g054610.1.1",21.1118116161364,23.3087409026018,0.905746548230746,75.4013697156626,10.6605070573508,14.5671170769358,61.6016914083051,24.371267442098,12.539406835539,64.8200013441948,28.6156761720062,12.8239519627852,40.4302939868845,12.3105648563262,7.07272051448191,33.1365376947788,11.2697719589055,5.71178229816617,7.76545150913945,6.896400485387,7.29547538569504,33.4217510333816,13.457847947444,5.31397226917081
"42755","hab_Solyc12g008420.1.1",14.6542583625143,16.1822636540573,0.905575306137109,42.0717787543915,59.1173573180361,45.234731975748,6.92153836048371,8.64786909235737,8.68112780921932,18.1114709638191,19.6221779465185,16.1986761635181,8.08605879737689,9.84845188506098,5.65817641158553,18.1313130782752,14.7915756960634,14.5967769842024,10.8716321127952,4.926000346705,4.86365025713003,8.4970553474699,8.97189863162937,5.97821880281716
"18350","pen_Solyc03g031650.2.1",9.06174184391828,10.0074908493934,0.905495891057204,2.24232336354856,3.11377717832553,1.29186921668575,8.44335558305588,7.58249538796935,0.723926107337529,5.34704921896712,4.11815184126592,1.96610333725465,14.7250208020136,14.8264782866286,9.95737668852038,6.54405157975201,4.03281248105181,8.52875281482171,24.6963610255164,32.5169274294715,25.9646304235801,5.0287842287043,21.6585362163557,6.84852462643456
"41059","hab_Solyc10g050160.1.1",9.89863307884899,10.9369767229635,0.905061181858936,4.37109389656015,2.90741101564112,1.53338074494061,2.07646150814511,2.3585097524611,1.92913951315985,6.67264719719652,3.27036299108642,2.69977936058635,14.5549058352784,13.1312691800813,10.6090807717229,11.879136154732,6.33924672688433,6.98106725331421,37.2741672438694,28.570802010889,16.2121675237668,25.4911660424097,20.1867719211661,10.6279445383416
"28935","pen_Solyc02g062960.2.1",4.85459556689915,5.36393930238422,0.905042971821349,1.4948822423657,4.67066576748829,1.93780382502862,9.28769114136146,8.66570901482211,19.5460048981133,2.37646631954094,7.41267331427865,10.4858844653581,4.53077563138881,1.34786166242078,6.63825112568026,2.80459353417943,5.04101560131476,9.950211617292,0,2.86914065554161,1.18021047379909,0,1.27403154213857,11.1288525179562
"13227","lyc_Solyc11g044910.1.1",19.2244445022576,21.24262645955,0.904993765194931,2.47457603495043,71.8834120529781,2.72261256687431,6.10641272314411,11.4319777122556,8.16422517516667,24.5245258374171,33.4754874758039,2.06166881587348,10.6063331195229,30.3817679360663,37.5564012780788,7.91958286002999,7.53867157385977,4.67890971540766,34.0508180846885,30.7700763393365,62.386587629892,14.2236608043551,23.5136687955135,19.6237791193358
"25154","pen_Solyc09g008200.2.1",69.8477496560749,77.1932408217377,0.904842819300387,25.412998120217,16.347330186209,20.0239728586291,21.1083889576397,33.5796224324357,55.7423102649897,18.4176139764423,16.4726073650637,35.3898600705836,57.7673893002073,103.7853480064,88.5100150090701,25.7087740633115,35.2871092092033,45.4866816790491,215.2111460795,206.578127198996,166.409676805672,106.861664859966,224.229551416389,102.727869396518
"519","lyc_Solyc01g066760.2.1",4.9448678598841,5.46623118922418,0.904621061332373,21.6525403058163,5.85097539966101,5.44522513374862,4.74943211800097,3.81065923741852,1.36070419586111,11.5409533352551,7.579355654899,0,6.48164801748622,3.30236608000721,1.63288701209038,9.31715630591763,10.4381606407289,4.67890971540766,2.23284053014351,0,1.97010276725975,6.51917786866277,5.37455286754594,0.853207787797209
"29196","hab_Solyc01g007330.2.1",38.1095626890487,42.1372814076182,0.904414366944866,20.7626960086607,5.81482203128224,7.66690372470306,31.8390764582251,12.5787186797925,16.3976858618587,21.92441221936,8.17590747771606,15.5237313233715,61.4540468600644,43.4973291590193,53.7526759100625,25.0087076941727,19.7221009280846,26.6549840581088,85.419966600534,138.913209777081,136.992815575829,45.3176285198395,46.3548095967517,61.1106810954643
"19615","pen_Solyc04g005660.2.1",12.8617839100441,14.2268065535081,0.904052772607115,0,1.55688858916277,0,4.22167779152794,5.41606813426382,2.89570442935012,1.18823315977047,4.9417822095191,0.655367779084882,16.990408617708,32.3486798980987,24.3402541274943,7.01148383544858,10.0820312026295,13.5038586234677,29.4004297922814,23.9095054628467,35.4063142139728,20.1151369148172,35.67288317988,29.1062296623469
"13746","lyc_Solyc12g006570.1.1",5.77724271884159,6.39344022430797,0.903620354011666,0,5.85097539966101,0.680653141718577,4.0709418154294,22.2288455516081,0.680352097930556,1.44261916690689,5.68451674117425,2.06166881587348,2.35696291544954,2.64189286400577,6.53154804836154,13.5098766435806,2.89948906686914,4.67890971540766,5.58210132535877,17.0045158717386,11.1639156811386,10.6677456032663,9.40546751820539,5.11924672678325
"24867","pen_Solyc08g080380.2.1",27.2632930467403,30.1785386257443,0.903400041494485,5.97952896946282,2.33533288374415,5.16747686674298,8.44335558305588,24.9139134176136,17.3742265761007,3.56469947931141,7.41267331427865,9.83051668627323,27.1846537883329,47.1751581847273,63.0633856939624,7.47891609114515,27.2214842470997,30.5613642531111,52.9207736261065,87.030599884762,99.1376797991239,28.9155093150497,36.9469147220186,41.0911477586073
"804","lyc_Solyc01g087050.2.1",6.02934995868852,6.67667552170254,0.903046724240246,8.0423721135889,7.52268265670701,6.80653141718577,0,3.17554936451544,0,15.8688108359758,12.6322594248317,12.3700128952409,0.589240728862384,0.660473216001442,3.26577402418077,6.52200941414234,10.4381606407289,19.6514208047122,2.23284053014351,0,0.656700922419916,16.5942709384143,8.06182930131891,5.11924672678325
"14607","lyc_Solyc03g025720.2.1",4.56849152608028,5.06158861911575,0.902580567062833,3.09322004368804,4.179268142615,3.40326570859289,4.0709418154294,1.90532961870926,7.48387307723611,6.49178625108101,2.52645188496633,2.74889175449798,2.35696291544954,0,14.6959831088135,2.32928907647941,2.31959125349531,2.80734582924459,8.37315198803816,6.47791080828137,19.0443267501776,2.96326266757399,1.34363821688649,7.67887009017488
"17029","pen_Solyc02g070000.2.1",61.4499339066196,68.1300204381096,0.90195090962055,204.051426082919,199.281739412834,181.507624944347,67.546844664447,42.2453314472578,46.3312708696019,129.517414414981,94.7174923491161,108.79105132809,31.7154294197217,26.9572332484156,22.1275037522675,51.4175481266229,37.3035154497292,39.0901170679328,16.4642406836776,22.9531252443328,9.44168379039275,54.0594304585713,20.3845046742172,24.8259017708253
"28943","pen_Solyc10g009350.2.1",7.21227543515803,7.99991110193403,0.901544447589477,2.24232336354856,0,1.29186921668575,7.59902002475029,11.9153498953804,1.44785221467506,0.594116579885236,4.9417822095191,1.31073555816976,9.06155126277762,20.2179249363117,6.63825112568026,3.73945804557258,9.07382808236656,4.26437640741086,14.1122063002951,10.5201824036526,8.26147331659365,17.6007448004651,28.0286939270486,5.13639346982592
"23538","pen_Solyc07g051820.2.1",73.678397840954,81.7363763259747,0.901415026610863,6.72697009064567,10.8982201241394,8.39714990845735,26.1744023074732,55.243894969491,44.8834186549268,7.72351553850806,27.179802152355,20.3164011516313,78.155879641457,171.178431127439,110.637518761338,29.448232108884,88.7218745831397,59.701269703752,252.84369621362,201.796226106426,110.939784537115,93.0325082310296,216.585362163557,95.8793447700838
"40733","hab_Solyc10g006030.2.1",226.059371618816,250.801225310411,0.901348752738458,99.9887728838135,66.8704533597457,59.8018490526838,204.18538163427,163.523342837303,105.138103467212,119.154414235652,85.029437768247,85.04304985847,318.59071661665,319.253981940727,256.032482624245,128.794844624989,130.306738274845,107.889221187583,744.706799726473,937.910466012632,449.887648784527,314.957518212884,331.960249370287,237.800259045394
"35257","hab_Solyc05g005600.1.1",4.78069485784496,5.30509110175145,0.901152264146159,6.01025410777021,17.4444660938467,20.7006400566982,2.07646150814511,4.7170195049222,4.82284878289962,2.85970594165565,4.90554448662964,4.72461388102611,1.61721175947538,2.46211297126525,2.82908820579276,1.87565307706295,4.93052523202114,2.53856991029608,3.10618060365578,3.940800277364,4.86365025713003,5.09823320848194,5.23360753511713,4.64972573552446
"14658","lyc_Solyc00g230080.1.1",6.29307533859303,6.984608768907,0.900991815977949,1.85593202621282,8.35853628523001,1.36130628343715,2.0354709077147,4.44576911032161,1.36070419586111,5.77047666762756,6.94774268365742,0,4.12468510203669,3.96283929600865,8.16443506045192,3.26100470707117,2.89948906686914,1.87156388616306,23.4448255665069,17.8142547227738,17.0742239829178,7.70448293569236,11.4209248435351,12.7981168169581
"21122","pen_Solyc05g013060.2.1",7.40083526185041,8.21433907904233,0.900965396075814,2.24232336354856,1.55688858916277,1.93780382502862,4.22167779152794,3.24964088055829,2.89570442935012,2.37646631954094,3.29452147301273,2.62147111633953,10.1942451706248,12.130754961787,8.85100150090701,3.73945804557258,6.04921872157771,6.39656461111628,15.2882234919863,32.5169274294715,11.8021047379909,11.3147645145847,17.83644158994,11.9849180962605
"28308","pen_Solyc12g015630.1.1",17.3995673186869,19.3154626640365,0.900810279377007,2.98976448473141,1.55688858916277,0,8.44335558305588,12.9985635222332,4.34355664402517,0.594116579885236,3.29452147301273,3.93220667450929,21.5211842490969,52.5666048344104,35.404006003628,9.81607736962802,18.1476561647331,22.0326114382894,41.160601709194,55.4700526738044,29.5052618449773,20.1151369148172,42.0430408905729,19.6895083009993
"24057","pen_Solyc08g005960.1.1",83.4128395121104,92.6049273111633,0.900738674863742,5.23208784827997,1.55688858916277,5.16747686674298,18.5753822827229,46.5781859546689,50.674827513627,4.15881605919665,17.2962377333168,13.1073555816976,171.036780084928,141.525474554182,174.807279642913,32.2528256430635,99.8121089060322,41.9330346728734,122.305787935891,194.145184358315,159.328413962878,266.525564121328,178.3644158994,200.319345323211
"41442","hab_Solyc10g083170.1.1",6.33784975930169,7.03707802524124,0.900636562017431,3.82470715949013,0.969137005213706,1.53338074494061,2.76861534419349,2.3585097524611,5.78741853947955,7.62588251108174,3.27036299108642,3.37472420073294,5.66024115816383,6.56563459004065,10.6090807717229,5.62695923118885,4.93052523202114,5.71178229816617,26.4025351310741,20.689201456161,14.5909507713901,5.09823320848194,3.73829109651224,6.64246533646351
"23717","pen_Solyc07g056420.2.1",32.1003907154016,35.6423699616183,0.900624474465898,11.2116168177428,7.78444294581382,4.52154225840011,12.6650333745838,18.414631656497,13.0306699320755,10.6940984379342,9.05993405078501,5.24294223267906,40.7769806824993,49.8708815095689,36.5103811912414,13.088103159504,22.1804686457849,28.4291760494057,107.017564443904,105.201824036526,77.8938912707402,61.6026068016277,71.34576635976,41.9472133369117
"18137","pen_Solyc03g006080.2.1",35.5561727565151,39.4858498695728,0.900478851891551,5.97952896946282,3.89222147290691,2.58373843337149,14.353704491195,15.1649907759387,20.2699310054508,4.75293263908188,6.58904294602546,7.86441334901859,46.4404502217353,75.4802530955637,67.4888864444159,16.8275612050766,28.2296873673626,19.900423234584,87.0252721851529,92.7688811958452,112.119995010914,52.8022344013952,90.4562394918386,58.2124593246937
"29203","hab_Solyc01g007620.2.1",6.67070839532057,7.41483249823337,0.899643841841323,18.0307623233106,0.969137005213706,0.766690372470305,9.6901537046772,4.7170195049222,0,19.0647062777044,0.817590747771606,1.34988968029318,21.0237528731799,7.38633891379574,9.19453666882648,13.754789231795,5.63488597945274,3.17321238787009,15.5309030182789,4.926000346705,4.86365025713003,11.3294071299599,1.49531643860489,1.99273960093905
"22206","pen_Solyc06g060760.2.1",17.5364606919616,19.4967607640798,0.899455089189493,6.72697009064567,1.55688858916277,2.58373843337149,19.4197178410285,12.9985635222332,12.306743824738,6.53528237873759,5.76541257777228,5.24294223267906,41.9096745903465,21.5657865987325,6.63825112568026,13.5555354152006,16.1312499242072,0.710729401235143,54.0967908177978,51.6445317997489,23.6042094759819,55.3166265157473,30.5767570113257,20.5455738793037
"28911","pen_Solyc07g008310.2.1",19.8014240194431,22.0215271441857,0.899184869868177,3.73720560591426,0.778444294581383,1.93780382502862,6.7546844664447,12.9985635222332,10.8588916100629,2.97058289942618,5.76541257777228,4.58757445359418,39.6442867746521,36.3922648853611,34.2976308160147,7.94634834684173,18.1476561647331,12.0823998209974,58.8008595845628,58.339193329346,44.8479980043656,15.0863526861129,52.2352932276814,34.2426231321728
"28056","pen_Solyc12g006850.1.1",13.709261122449,15.2575689664993,0.898521982928614,4.48464672709711,5.44911006206968,4.52154225840011,5.91034890813911,12.9985635222332,15.9263743614256,5.94116579885236,4.11815184126592,13.7627233607825,12.4596329863192,6.7393083121039,15.4892526265873,5.60918706835887,7.05742184184066,14.2145880247029,22.3443266421339,56.4264328923182,47.2084189519637,18.8579408576411,25.4806308427714,15.4091804094778
"29829","hab_Solyc01g087750.2.1",88.0975541187162,98.0567387726327,0.898434469893914,14.7524419008905,19.3827401042741,11.5003555870546,69.9075374408855,52.6733844716313,57.8741853947955,16.2050003360487,19.6221779465185,26.3228487657169,146.357664232522,128.029874505793,144.990770546879,43.1400207724478,47.1921700779167,42.5210459974593,250.04753859429,241.374016988545,319.379700218205,124.057008073061,121.120631526996,162.740400743356
"3430","lyc_Solyc02g093550.2.1",8.75903861098476,9.74986662598216,0.898375223681832,3.71186405242565,3.343414514092,2.72261256687431,6.78490302571567,10.1617579664494,3.40176048965278,3.60654791726723,5.05290376993267,6.18500644762045,9.42785166179815,5.94425894401298,4.89866103627115,5.59029378355058,7.53867157385977,3.74312777232613,25.6776660966504,35.6285094455475,22.984532284697,11.8530506702959,18.8109350364108,7.67887009017488
"29671","hab_Solyc01g079790.2.1",191.170545807776,212.932695186151,0.897797990302286,45.8964859138816,40.7037542189757,39.8678993684559,141.891536389916,139.152075395205,137.933475190929,56.2408835192278,58.048943091784,64.7947046540724,257.945275636323,302.839895465625,294.932445453896,89.4061300066672,95.7930616506965,99.638868979121,539.698879885192,669.93604715188,632.274533426903,232.819316520675,247.47487058911,284.297516400638
"14975","pen_Solyc01g009430.2.1",23.4839082978354,26.1672435884976,0.897454415418759,5.97952896946282,3.11377717832553,2.58373843337149,10.1320266996671,16.2482044027915,7.96318718071282,6.53528237873759,14.8253466285573,3.93220667450929,35.1135111432633,43.131573197465,22.1275037522675,13.5555354152006,22.1804686457849,17.7682350308786,48.2167048593415,80.3359383551649,51.9292608471601,28.9155093150497,81.5380186968686,33.3865575538685
"33377","hab_Solyc03g112320.2.1",11.3238465258252,12.6178616492166,0.897445767011416,4.37109389656015,0,0.766690372470305,13.1509228849191,7.86169917487034,17.3622556184386,1.90647062777044,3.27036299108642,1.34988968029318,22.6409646326553,29.5453556551829,28.2908820579276,5.62695923118885,2.81744298972637,6.98106725331421,19.4136287728486,32.511602288253,35.6667685522869,10.7629367734619,6.72892397372202,13.9491772065734
"28272","pen_Solyc12g014110.1.1",7.32591714880306,8.1636923927469,0.897377901611265,19.4334691507542,20.2395516591159,13.5646267752003,26.1744023074732,9.74892264167488,9.41103939538788,15.4470310770161,11.5308251555446,5.89831001176394,5.66346953923601,2.69572332484156,1.10637518761338,5.14175481266229,8.06562496210361,8.52875281482171,0,2.86914065554161,0,2.51439211435215,2.54806308427714,0.85606557830432
"18541","pen_Solyc03g063040.2.1",18.8047491803921,20.9565570369222,0.897320544937848,2.98976448473141,6.22755435665106,2.58373843337149,4.22167779152794,21.6642725370553,7.23926107337529,5.34704921896712,4.11815184126592,3.27683889542441,48.7058380374297,43.131573197465,21.0211285646541,13.5555354152006,27.2214842470997,13.5038586234677,75.2651002682404,36.342448303527,23.6042094759819,25.1439211435215,36.9469147220186,17.9773771443907
"21836","pen_Solyc06g008510.2.1",26.5790792969534,29.6250149757651,0.897183657753306,92.6826990266737,70.0599865123244,27.1292535504007,70.0798513393638,41.162117820405,9.41103939538788,71.2939895862283,51.8887131999505,21.6271367098011,24.9192659726385,5.39144664968312,4.4255007504535,35.9922836886361,14.1148436836813,22.7433408395246,17.6402578753688,10.5201824036526,3.54063142139728,12.5719605717608,6.37015771069286,8.5606557830432
"20111","pen_Solyc04g054340.1.1",7.43762379874833,8.29001230575534,0.897178861071746,4.48464672709711,3.11377717832553,11.6268229501717,1.68867111661118,4.33285450741106,4.34355664402517,4.15881605919665,0.823630368253183,5.89831001176394,2.26538781569441,4.04358498726234,14.3828774389739,3.73945804557258,9.07382808236656,34.1150112592868,9.40813753353005,10.5201824036526,8.26147331659365,10.0575684574086,8.91822079497,18.833442722695
"11974","lyc_Solyc10g017940.1.1",10.6677466875626,11.8920365660106,0.897049603602194,2.47457603495043,17.552926198983,1.36130628343715,2.0354709077147,6.35109872903087,2.04105629379167,5.04916708417412,6.31612971241583,1.37444587724899,7.66012947521099,9.24662502402018,11.4302090846327,6.98786722943822,4.63918250699063,8.42203748773378,26.7940863617221,37.2479871476179,33.4917470434157,20.1501861395031,19.482754144854,19.6237791193358
"19481","pen_Solyc03g121540.2.1",1693.6769330869,1888.45906665403,0.896856576344941,224.979777476039,188.383519288695,1485.00366458027,200.107527318424,674.842089529272,1848.18335203271,132.487997314408,367.33914424092,1420.83734505602,970.718679025053,2171.40513815988,3113.33977794404,403.861468921838,1126.16288533372,2223.87229646476,2439.05965556766,5192.18820631179,5530.46628022255,1365.31491809322,4330.43321172901,4248.65346512434
"19104","pen_Solyc03g114690.2.1",46.0923861300165,51.4010703343061,0.896720356798747,141.266371903559,135.449307257161,58.7800493592014,103.008938113282,70.4088857454297,35.4723792595389,127.735064675326,93.0702316126097,76.6780301529312,31.7154294197217,9.43503163694546,5.53187593806688,63.5707867747338,39.3199216902551,34.825740660522,7.05610315014754,15.3020834962219,1.18021047379909,13.8291566289368,6.37015771069286,9.41672136134751
"24087","pen_Solyc08g006460.2.1",75.2037092109792,83.8814076708495,0.89654801104529,11.9590579389256,21.0179959536973,34.8804688505151,27.8630734240844,33.5796224324357,36.920231474214,17.8234973965571,22.2380199428359,27.5254467215651,74.7577979179154,111.872517980925,117.275769887018,42.5363352683881,53.4347653739364,63.2549167099277,181.106647520453,274.48112271348,204.176411967243,86.7465279451492,212.763267537142,105.296066131431
"20233","pen_Solyc04g071590.1.1",13.8630912839792,15.4634913711561,0.896504608903386,6.72697009064567,8.56288724039521,3.87560765005724,7.59902002475029,5.41606813426382,12.306743824738,8.91174869827853,4.11815184126592,11.7966200235279,13.5923268941664,18.8700632738909,8.85100150090701,5.14175481266229,5.04101560131476,3.55364700617571,37.6325501341202,58.339193329346,25.9646304235801,23.8867250863454,30.5767570113257,23.9698361925209
"13153","lyc_Solyc11g031960.1.1",4.4056707919891,4.91445177994647,0.896472483455132,1.85593202621282,5.015121771138,0,2.0354709077147,5.0808789832247,2.04105629379167,2.88523833381378,8.21096862614058,0.687222938624494,4.71392583089907,3.96283929600865,3.26577402418077,5.1244359682547,1.73969344012148,0,8.93136212057404,13.7655604675979,17.0742239829178,4.74122026811838,2.68727643377297,9.3852856657693
