"","genes","logFC.groupP4d","logFC.groupP4p","logFC.groupP5d","logFC.groupP5p","logFC.groupP6d","logFC.groupP6p","logCPM","F","PValue","FDR"
"15707","Solyc09g075400.2.1",0.352443121833513,0.309060558941239,0.605351359901651,0.175220014634014,0.70276268840089,0.391978242375139,6.84033185940693,1.75541739817669,0.244305493689562,0.351179147772487
"10156","Solyc06g007310.2.1",0.395801284977807,0.259949497110483,0.298920528836808,0.527417591282847,-0.188389865032576,-0.171023281595481,4.56230052991164,1.8246537309841,0.244683507273977,0.351693737229356
"14234","Solyc08g076770.2.1",-0.55008343236924,-0.277973871106629,0.120235938157942,-0.844110008754665,0.797966019431299,-0.0914164629715795,2.23213551946481,1.43489077781859,0.244717866678309,0.351714334495917
"17774","Solyc11g009090.1.1",0.333972689093289,0.113763976142718,0.0903908720882274,0.501154766236762,-0.245601083150598,0.0473663717709374,5.47286268792317,2.47731052585667,0.244740748790244,0.351716568166228
"8781","Solyc05g005680.2.1",1.34474177712684,1.23069305590975,1.05327952815971,1.45107688637928,1.44297633362314,1.78360347474531,2.31935785599561,1.78257517421223,0.244759479669209,0.351716568166228
"529","Solyc01g010290.2.1",-0.080811743974419,-0.282880641118536,0.681046223626208,0.0955333922581856,0.665628617808132,0.617677193644368,3.08991387163152,1.61686891367808,0.244781615355253,0.35171959460259
"2752","Solyc01g111810.2.1",0.665126093938985,0.512369274888126,0.729260722514668,1.15108810531735,0.817287361270577,-0.323428385077604,2.53498587042464,1.83202941402759,0.244952703664603,0.351916805280845
"9504","Solyc05g026480.1.1",-0.767070128712425,-0.280906354888368,-0.398376485601403,-0.232596228560952,-0.946326834366968,-1.12417896413606,3.12460526098394,1.70230438374299,0.244958947092697,0.351916805280845
"3178","Solyc02g065170.2.1",0.3666577498153,0.416004544100891,0.375853155636308,0.615956308298549,-0.0655717128826238,0.302794377770269,6.59278853952893,2.45507903978511,0.245102922170347,0.352094839112508
"3056","Solyc02g062270.2.1",-0.557519864548464,-0.184426133020433,-1.00118593970666,-0.848555070324067,-0.450243351040497,-0.294601979972178,3.5637451784384,1.50965860083047,0.245221300925667,0.352205007566274
"18127","Solyc11g022600.1.1",1.11538774595626,0.873087199844893,0.786182318616182,1.14318852779395,0.477270228825636,0.883244067525785,3.18135287793338,1.69226424116553,0.245231653204951,0.352205007566274
"9908","Solyc05g054480.2.1",0.646442572503884,0.50017928513076,0.551709768016148,0.422341081768103,0.358052337237369,0.741941920947714,6.03166343852327,1.4334122131415,0.245239785165879,0.352205007566274
"12185","Solyc07g017990.2.1",-0.860935182037797,-0.363691308901467,-1.14426399635872,-1.11604296794149,-1.49492898530655,-1.07071254869951,2.80401545491678,1.43309367413206,0.245352363367583,0.352327588190509
"4053","Solyc02g082850.2.1",0.333057692173603,0.178519620433879,-0.209550029290439,0.342356197061328,-0.659630820885868,-0.288004793048308,3.67135174154322,1.86285748351683,0.245365266285976,0.352327588190509
"19778","Solyc12g062480.1.1",0.912122090919772,0.407578965985281,-0.350536270357435,0.347746879781726,-0.707428481138195,-0.426788099890683,2.15910622945205,1.80241038310031,0.245404962062302,0.352355775454948
"9756","Solyc05g052260.2.1",0.102213931253626,-0.303418726885423,0.267824288478833,-0.209457093991187,0.495050678916514,0.425822932076874,4.12823468654985,2.53386708733021,0.245481520992977,0.352436882400185
"15793","Solyc09g082650.2.1",-0.130559814442677,-0.158989162517999,-0.197440859512353,-0.442047668142691,0.308360773774738,0.11803406436569,7.14109041879913,1.59246728891662,0.24576182017317,0.352787735880877
