,genes,bcv
20091,Solyc12g099240.1.1,0.08813166
2280,Solyc01g105090.2.1,0.149192449
3622,Solyc02g076750.1.1,0.074947359
2994,Solyc02g038740.2.1,0.187974966
3718,Solyc02g078240.2.1,0.171544442
12981,Solyc07g062840.2.1,0.212019176
17848,Solyc11g011080.1.1,0.049658793
4615,Solyc02g090540.2.1,0.048184844
16462,Solyc10g011690.2.1,0.077345477
16845,Solyc10g074690.1.1,0.02469725
15801,Solyc09g082730.2.1,0.24344188
18940,Solyc12g006370.1.1,0.118645707
3716,Solyc02g078220.1.1,0.028166975
4527,Solyc02g089290.2.1,0.040497759
7229,Solyc04g008330.1.1,0.179783405
7743,Solyc04g050270.1.1,0.087707695
10860,Solyc06g062900.2.1,0.02923769
13804,Solyc08g062770.2.1,0.019332653
19896,Solyc12g089290.1.1,0.066241228
16095,Solyc09g098100.2.1,0.04005869
15825,Solyc09g083110.1.1,0.040882535
12919,Solyc07g061950.2.1,0.084601336
13344,Solyc08g006110.2.1,0.103932022
16962,Solyc10g078580.1.1,0.162955839
7004,Solyc03g122360.2.1,0.145460385
13820,Solyc08g063070.2.1,0.056317114
13639,Solyc08g023460.2.1,0.022074544
14885,Solyc09g008400.2.1,0.034231908
19714,Solyc12g056300.1.1,0.085703237
2259,Solyc01g104770.2.1,0.216013497
3767,Solyc02g078860.2.1,0.028996526
17207,Solyc10g081850.1.1,0.065927467
8757,Solyc05g005250.2.1,0.043338663
8981,Solyc05g008380.2.1,0.09065293
9553,Solyc05g043330.2.1,0.133612286
11343,Solyc06g073060.2.1,0.035619327
17366,Solyc10g085300.1.1,0.07822012
6755,Solyc03g119210.1.1,0.190515332
16147,Solyc10g005210.2.1,0.129696238
17904,Solyc11g012050.1.1,0.144638443
17934,Solyc11g012550.1.1,0.056406918
4194,Solyc02g084760.2.1,0.093236018
10991,Solyc06g065900.2.1,0.062466243
17339,Solyc10g084930.1.1,0.040167366
10620,Solyc06g053230.2.1,0.036356447
17920,Solyc11g012270.1.1,0.060221963
2911,Solyc02g027080.1.1,0.078310824
10931,Solyc06g065040.2.1,0.122650372
12158,Solyc07g017410.2.1,0.022678237
17735,Solyc11g008590.1.1,0.006771017
14462,Solyc08g080030.2.1,0.044621022
15473,Solyc09g064530.2.1,0.08246087
8044,Solyc04g072060.2.1,0.062255005
8277,Solyc04g077120.2.1,0.048048876
11841,Solyc07g005240.2.1,0.032648934
16815,Solyc10g061930.1.1,0.082097384
4168,Solyc02g084450.2.1,0.05706636
9250,Solyc05g013400.2.1,0.084975546
17364,Solyc10g085280.1.1,0.119181998
17575,Solyc11g006430.1.1,0.058399364
963,Solyc01g073660.2.1,0.012328858
10377,Solyc06g031680.2.1,0.048631876
1520,Solyc01g094190.2.1,0.043646079
7594,Solyc04g025040.1.1,0.704227258
15756,Solyc09g076030.2.1,0.226494466
3472,Solyc02g070480.2.1,0.066652644
6945,Solyc03g121560.2.1,0.056076656
10476,Solyc06g048570.2.1,0.492434296
15136,Solyc09g013090.2.1,0.110604744
18877,Solyc12g005340.1.1,0.06772993
15560,Solyc09g065870.2.1,0.080993511
15746,Solyc09g075900.2.1,0.172044476
17760,Solyc11g008940.1.1,0.112092509
6956,Solyc03g121670.2.1,0.060886014
9300,Solyc05g014090.1.1,2.160935287
333,Solyc01g007260.2.1,0.028030176
10952,Solyc06g065370.2.1,0.050709234
13626,Solyc08g021960.2.1,0.03593628
14213,Solyc08g076440.2.1,0.029681864
14660,Solyc08g082730.2.1,0.039101054
17697,Solyc11g008090.1.1,0.022094553
17730,Solyc11g008530.1.1,0.281196598
2931,Solyc02g031830.1.1,0.036683106
5090,Solyc03g007250.1.1,0.073939052
14087,Solyc08g074590.2.1,0.04844007
18826,Solyc11g073020.1.1,0.406387032
1456,Solyc01g091450.2.1,0.090387563
5863,Solyc03g093490.2.1,0.077709842
7850,Solyc04g054800.2.1,0.764754137
14552,Solyc08g081240.2.1,0.074257621
1893,Solyc01g099030.2.1,0.385452341
5128,Solyc03g007720.2.1,0.188416541
6819,Solyc03g120000.2.1,0.059285914
18286,Solyc11g045210.1.1,0.016632195
696,Solyc01g056520.2.1,0.037938807
1192,Solyc01g086740.2.1,0.063017321
5114,Solyc03g007540.2.1,0.255071844
8382,Solyc04g078520.2.1,0.077791603
11049,Solyc06g066760.2.1,0.13731823
15204,Solyc09g015820.2.1,0.02921983
13047,Solyc07g063740.2.1,0.092675503
13280,Solyc08g005140.2.1,0.035454936
9884,Solyc05g054140.2.1,0.133369678
861,Solyc01g067090.2.1,0.031331977
1767,Solyc01g097300.2.1,0.04415237
12765,Solyc07g054320.2.1,0.013597884
13668,Solyc08g036600.1.1,0.036422839
19803,Solyc12g077590.1.1,0.035825019
2304,Solyc01g105420.2.1,0.060172454
1449,Solyc01g091340.2.1,0.183367214
2302,Solyc01g105390.2.1,0.112070939
13168,Solyc07g065380.2.1,0.119807546
16122,Solyc09g098490.2.1,0.068893549
16403,Solyc10g008830.2.1,0.099661967
437,Solyc01g008730.2.1,0.030644732
3763,Solyc02g078820.2.1,0.045100577
10536,Solyc06g050730.2.1,0.026036527
15979,Solyc09g091370.2.1,0.3842664
19038,Solyc12g008770.1.1,0.081263167
19727,Solyc12g056520.1.1,0.073138118
2038,Solyc01g100850.2.1,0.10432997
2277,Solyc01g105040.2.1,0.007830914
1847,Solyc01g098400.2.1,0.188053837
7083,Solyc04g005280.2.1,0.051964436
1948,Solyc01g099740.2.1,0.041394767
12054,Solyc07g008050.2.1,0.043125298
14684,Solyc08g083030.2.1,0.083849208
16772,Solyc10g054590.1.1,0.122457851
17447,Solyc10g086510.1.1,0.163568883
12052,Solyc07g008030.1.1,0.066501121
19672,Solyc12g049590.1.1,0.056925653
3912,Solyc02g080970.2.1,0.030687333
4433,Solyc02g087960.2.1,0.166049583
5822,Solyc03g083610.2.1,0.029967116
18495,Solyc11g066630.1.1,0.080480364
620,Solyc01g017050.1.1,0.151676468
5025,Solyc03g006430.2.1,0.029729948
5864,Solyc03g093500.2.1,0.101213635
7310,Solyc04g009360.2.1,0.05510272
13294,Solyc08g005290.2.1,0.051384071
18906,Solyc12g005910.1.1,0.088791979
11279,Solyc06g071980.2.1,0.035278066
10791,Solyc06g060890.2.1,0.052112417
16858,Solyc10g074910.1.1,0.132998887
4634,Solyc02g090870.1.1,0.140324334
11303,Solyc06g072370.2.1,0.02853605
14940,Solyc09g009200.1.1,0.091440634
19077,Solyc12g009260.1.1,0.151691631
8170,Solyc04g074810.2.1,0.336067534
15187,Solyc09g015180.2.1,0.065925026
3703,Solyc02g078030.1.1,0.097232328
5061,Solyc03g006900.1.1,0.490542868
2048,Solyc01g100970.2.1,0.094100926
6284,Solyc03g113060.2.1,0.031587643
9750,Solyc05g052180.2.1,0.013945335
16655,Solyc10g047530.1.1,0.215159469
18798,Solyc11g072630.1.1,0.048199226
3563,Solyc02g071810.2.1,0.067586936
7855,Solyc04g054900.2.1,0.133826835
11514,Solyc06g075360.2.1,0.071005998
5015,Solyc03g006300.1.1,0.047051876
6996,Solyc03g122260.2.1,0.025237164
10974,Solyc06g065630.2.1,0.126852428
11450,Solyc06g074330.2.1,0.036517736
14054,Solyc08g069120.2.1,0.074876086
16494,Solyc10g012420.2.1,0.057443681
19682,Solyc12g055810.1.1,0.108025825
2439,Solyc01g107580.2.1,0.090489473
7200,Solyc04g007850.2.1,0.015291939
11727,Solyc06g083490.2.1,0.190682345
12084,Solyc07g008550.2.1,0.386422388
15060,Solyc09g010820.2.1,0.052979981
17095,Solyc10g080490.1.1,0.099206699
19109,Solyc12g009680.1.1,0.144645201
9739,Solyc05g052010.2.1,0.086849221
15776,Solyc09g082380.2.1,0.015717485
10554,Solyc06g051120.2.1,0.073842251
11586,Solyc06g076620.2.1,0.120181232
15222,Solyc09g018250.2.1,0.082470579
16647,Solyc10g047290.1.1,0.043605801
4515,Solyc02g089110.2.1,0.058594773
6089,Solyc03g098240.2.1,0.198201643
15148,Solyc09g014250.2.1,0.104005972
17733,Solyc11g008570.1.1,0.055898107
16228,Solyc10g006300.2.1,0.028645562
18070,Solyc11g018770.1.1,0.034941114
18930,Solyc12g006260.1.1,0.852561569
527,Solyc01g010250.2.1,0.123871804
1015,Solyc01g079420.2.1,0.076564043
13161,Solyc07g065280.2.1,0.144060796
18132,Solyc11g027770.1.1,0.341357615
5649,Solyc03g077910.2.1,0.049697392
7527,Solyc04g016010.2.1,0.139396071
2219,Solyc01g104240.2.1,0.031527865
6021,Solyc03g097320.2.1,0.089300813
11569,Solyc06g076350.2.1,0.03336201
17282,Solyc10g084040.1.1,0.224405872
19834,Solyc12g088320.1.1,0.350430262
7534,Solyc04g016160.2.1,0.025784023
5613,Solyc03g063730.2.1,0.3319363
8313,Solyc04g077520.2.1,0.038113868
17147,Solyc10g081140.1.1,0.023229306
19052,Solyc12g008970.1.1,0.197091306
19298,Solyc12g014500.1.1,0.494476088
19749,Solyc12g056850.1.1,0.129040646
1250,Solyc01g087570.2.1,0.378979872
2426,Solyc01g107370.2.1,1.21031592
2628,Solyc01g110160.2.1,0.10073637
16907,Solyc10g076840.1.1,0.173354897
9292,Solyc05g013970.2.1,0.265524226
20160,Solyc12g100190.1.1,0.129505676
1593,Solyc01g095090.2.1,0.115351364
1740,Solyc01g096930.2.1,0.050932914
3047,Solyc02g062100.2.1,0.037576125
4788,Solyc02g092990.1.1,0.058770216
14272,Solyc08g077250.2.1,0.027187332
15168,Solyc09g014760.2.1,0.118376135
15585,Solyc09g066470.2.1,0.013655835
16600,Solyc10g044900.1.1,0.06559774
18351,Solyc11g062260.1.1,0.052581916
10783,Solyc06g060810.2.1,0.035839368
12430,Solyc07g042830.2.1,0.064773785
12750,Solyc07g054090.2.1,0.020194477
15600,Solyc09g072700.2.1,0.433710764
18118,Solyc11g021310.1.1,0.238732628
18429,Solyc11g065760.1.1,0.111299094
8155,Solyc04g074630.2.1,0.066911364
10632,Solyc06g053420.2.1,0.034502982
7286,Solyc04g009010.1.1,0.052098417
10430,Solyc06g036300.2.1,0.064060272
17908,Solyc11g012100.1.1,0.018923427
19515,Solyc12g038820.1.1,0.06999074
448,Solyc01g008890.2.1,0.026930707
3213,Solyc02g065660.2.1,0.031677475
7889,Solyc04g056410.2.1,0.047722594
9329,Solyc05g014650.2.1,0.066749389
12887,Solyc07g056390.2.1,0.041426795
14372,Solyc08g078660.2.1,0.018762265
18041,Solyc11g017270.1.1,0.113248145
11572,Solyc06g076400.2.1,0.377896852
13685,Solyc08g042030.1.1,0.063298695
14937,Solyc09g009170.2.1,0.087045182
3776,Solyc02g078960.2.1,0.034645479
4551,Solyc02g089650.2.1,0.089037523
17365,Solyc10g085290.1.1,0.089720325
11912,Solyc07g006140.2.1,0.119134209
11926,Solyc07g006340.2.1,0.063562575
17295,Solyc10g084250.1.1,0.053351678
3897,Solyc02g080620.2.1,0.01101935
10555,Solyc06g051130.1.1,0.081862593
11103,Solyc06g068520.2.1,0.681492157
17982,Solyc11g013120.1.1,0.032491393
20379,Solyc03g111120.2.1,0.084114076
7358,Solyc04g010050.2.1,0.081053204
8444,Solyc04g079290.2.1,0.02224846
9889,Solyc05g054200.2.1,0.017551391
13976,Solyc08g067870.1.1,0.154204383
3150,Solyc02g064650.2.1,0.037203543
15001,Solyc09g010020.2.1,0.44307874
16641,Solyc10g047210.1.1,0.145430383
17078,Solyc10g080280.1.1,0.06269391
17788,Solyc11g010280.1.1,0.188986837
12168,Solyc07g017640.2.1,0.040432934
14086,Solyc08g074580.2.1,0.060932511
843,Solyc01g066820.2.1,0.292602889
6096,Solyc03g098410.1.1,0.091403356
10581,Solyc06g051510.2.1,0.058048763
10904,Solyc06g064440.2.1,0.045746766
13079,Solyc07g064240.2.1,0.247814751
5126,Solyc03g007700.1.1,0.09218906
5450,Solyc03g044220.1.1,0.062751012
6682,Solyc03g118280.1.1,0.036465729
9765,Solyc05g052470.2.1,0.217589255
14723,Solyc09g005140.1.1,0.183712569
16718,Solyc10g050850.1.1,0.022087083
18235,Solyc11g044230.1.1,0.101079558
1058,Solyc01g079940.2.1,0.218259391
6024,Solyc03g097360.2.1,0.060259649
10574,Solyc06g051410.2.1,0.069273218
12506,Solyc07g045190.1.1,0.05446491
2215,Solyc01g104190.2.1,0.02163907
11475,Solyc06g074730.2.1,0.20979848
11905,Solyc07g006050.1.1,0.103741497
14256,Solyc08g077050.2.1,0.100827226
6056,Solyc03g097830.2.1,0.024288175
16107,Solyc09g098250.2.1,0.060076664
8905,Solyc05g007430.2.1,0.116981784
12868,Solyc07g056120.2.1,0.131789584
15634,Solyc09g074340.2.1,0.056624645
144,Solyc00g156980.2.1,0.184027449
498,Solyc01g009770.2.1,0.125389357
1972,Solyc01g100040.2.1,0.097521052
4957,Solyc03g005350.2.1,0.055891081
9936,Solyc05g054860.1.1,0.046486907
16613,Solyc10g045310.1.1,0.229066782
18521,Solyc11g066950.1.1,0.353568828
3626,Solyc02g076790.2.1,0.029089415
11902,Solyc07g006010.2.1,0.030233581
14805,Solyc09g007300.1.1,0.032554925
19312,Solyc12g015680.1.1,0.068682572
2962,Solyc02g032940.2.1,0.751137802
5540,Solyc03g058950.2.1,0.057170658
7626,Solyc04g026270.2.1,0.041118335
15055,Solyc09g010770.2.1,0.023697581
16021,Solyc09g091960.2.1,0.294601133
3174,Solyc02g065080.2.1,0.05673105
3275,Solyc02g067740.2.1,0.037013763
5598,Solyc03g063320.2.1,0.019316222
7454,Solyc04g014810.2.1,0.023928709
7900,Solyc04g056590.2.1,0.035100159
18784,Solyc11g072460.1.1,0.045112612
4374,Solyc02g087200.1.1,0.092279116
4908,Solyc02g094450.2.1,0.053452584
7636,Solyc04g039620.2.1,0.050624171
11060,Solyc06g067940.2.1,0.061419234
14603,Solyc08g082000.2.1,0.064422126
14784,Solyc09g007090.2.1,0.015395418
6896,Solyc03g120930.1.1,0.154757907
8307,Solyc04g077460.2.1,0.118719311
11068,Solyc06g068040.2.1,0.544179304
7675,Solyc04g045620.2.1,0.098180425
13822,Solyc08g063090.2.1,0.144003819
19296,Solyc12g014480.1.1,0.141142625
8368,Solyc04g078310.2.1,0.090114519
14808,Solyc09g007330.2.1,0.168461527
16184,Solyc10g005740.1.1,0.239296942
19656,Solyc12g049330.1.1,0.021621907
9898,Solyc05g054340.2.1,0.07472297
14661,Solyc08g082740.2.1,0.063683902
14961,Solyc09g009470.1.1,0.064906042
1742,Solyc01g096950.2.1,0.0561292
3140,Solyc02g063490.2.1,0.04431263
11903,Solyc07g006020.2.1,0.28907957
14966,Solyc09g009530.2.1,0.149851943
4895,Solyc02g094300.2.1,0.243914851
14196,Solyc08g076210.2.1,0.147346254
1766,Solyc01g097290.2.1,0.086558845
16558,Solyc10g037950.1.1,0.022881118
17470,Solyc11g005000.1.1,0.045871199
18033,Solyc11g017170.1.1,0.058445233
5630,Solyc03g071550.1.1,0.057315698
10164,Solyc06g007430.1.1,0.282460473
11462,Solyc06g074530.1.1,0.212617439
6702,Solyc03g118520.2.1,0.031310447
1338,Solyc01g088710.2.1,0.105317628
6071,Solyc03g098020.2.1,0.307615035
6912,Solyc03g121110.2.1,0.055808934
19304,Solyc12g014570.1.1,0.087419397
6615,Solyc03g117520.1.1,0.056274511
7810,Solyc04g051860.2.1,0.050841159
13960,Solyc08g067470.2.1,0.063583461
19473,Solyc12g036220.1.1,0.038155808
3803,Solyc02g079270.2.1,0.073368381
13780,Solyc08g062220.2.1,1.786137637
3062,Solyc02g062360.2.1,0.077462856
7152,Solyc04g007150.2.1,0.341103572
8946,Solyc05g007910.2.1,0.056892725
8151,Solyc04g074560.1.1,0.083449305
10866,Solyc06g062990.1.1,0.0296276
10914,Solyc06g064640.2.1,0.02188727
18812,Solyc11g072830.1.1,0.100235306
10445,Solyc06g036620.1.1,1.931723673
15367,Solyc09g057910.2.1,0.028260901
16089,Solyc09g097980.2.1,0.042500385
11887,Solyc07g005840.2.1,0.19706394
13454,Solyc08g007630.1.1,0.004076047
10778,Solyc06g060760.2.1,0.128394847
12189,Solyc07g018090.2.1,0.078527554
12596,Solyc07g049440.2.1,0.294292758
4671,Solyc02g091460.2.1,0.040744312
9504,Solyc05g026480.1.1,0.058625062
3440,Solyc02g069910.1.1,0.185103472
3754,Solyc02g078720.2.1,0.056391266
5357,Solyc03g033450.2.1,0.016555173
1825,Solyc01g098090.2.1,0.049167828
8318,Solyc04g077600.2.1,0.09281794
11423,Solyc06g074000.1.1,0.222427247
16886,Solyc10g076450.1.1,0.055340688
4712,Solyc02g092000.2.1,0.084645536
7673,Solyc04g045590.2.1,0.045195276
7884,Solyc04g056340.2.1,0.026803923
14337,Solyc08g078240.2.1,0.024213397
17236,Solyc10g083290.1.1,0.062119603
3571,Solyc02g071920.2.1,0.093236801
3939,Solyc02g081320.2.1,0.069159503
15448,Solyc09g064170.1.1,0.38942975
19137,Solyc12g010120.1.1,0.052242523
19168,Solyc12g010640.1.1,0.021142361
19936,Solyc12g095840.1.1,0.04257955
4995,Solyc03g005990.2.1,0.184209194
12769,Solyc07g054420.2.1,0.065787924
13774,Solyc08g061970.2.1,0.265150612
16210,Solyc10g006040.1.1,0.071112536
2225,Solyc01g104310.2.1,0.033244712
1255,Solyc01g087640.2.1,0.087039946
8555,Solyc04g080780.2.1,0.308516378
10512,Solyc06g050250.1.1,0.068076896
1903,Solyc01g099180.2.1,0.082835049
4363,Solyc02g087050.2.1,0.10410071
5282,Solyc03g026260.2.1,0.177771958
7000,Solyc03g122300.1.1,0.095516941
13494,Solyc08g008270.2.1,0.06864111
19067,Solyc12g009120.1.1,0.064556249
2568,Solyc01g109380.2.1,0.08208611
9768,Solyc05g052500.2.1,0.088036163
11268,Solyc06g071820.2.1,0.145467115
11547,Solyc06g076030.2.1,0.079705296
13475,Solyc08g007970.2.1,0.077624667
18833,Solyc11g073160.1.1,0.061663605
5233,Solyc03g025620.2.1,0.094197091
5255,Solyc03g025920.2.1,0.059437993
6262,Solyc03g112810.2.1,0.019910514
19305,Solyc12g014600.1.1,0.010181242
7830,Solyc04g054330.2.1,0.046472152
19175,Solyc12g010730.1.1,0.113209084
301,Solyc01g006870.2.1,0.045758084
4531,Solyc02g089340.2.1,0.062286886
8037,Solyc04g071980.2.1,0.037040852
11388,Solyc06g073610.2.1,0.039761015
13009,Solyc07g063200.1.1,0.064382385
18923,Solyc12g006170.1.1,0.054072733
8640,Solyc04g081900.2.1,0.068671669
10489,Solyc06g048890.2.1,0.072284614
11578,Solyc06g076490.2.1,0.209607489
16118,Solyc09g098370.2.1,0.037434146
18988,Solyc12g007130.1.1,0.031403813
2216,Solyc01g104200.2.1,0.100654178
6712,Solyc03g118660.2.1,0.056284071
6882,Solyc03g120790.1.1,0.253613504
15509,Solyc09g065170.1.1,0.226401071
15750,Solyc09g075960.1.1,0.037028214
4170,Solyc02g084510.2.1,0.117271159
4189,Solyc02g084710.2.1,0.160342981
6113,Solyc03g098730.1.1,0.131767595
8324,Solyc04g077670.2.1,0.139883322
17010,Solyc10g079300.1.1,0.054396186
18574,Solyc11g068680.1.1,0.127643342
8921,Solyc05g007630.2.1,0.730039522
10636,Solyc06g053460.1.1,0.097961945
12226,Solyc07g021380.1.1,0.325371167
12587,Solyc07g049310.2.1,0.045016045
7691,Solyc04g049090.2.1,0.023265652
14571,Solyc08g081490.2.1,0.072807663
18732,Solyc11g071820.1.1,0.031530023
18872,Solyc12g005290.1.1,0.03099322
3324,Solyc02g068350.1.1,0.076457377
15415,Solyc09g061340.1.1,0.033909823
18518,Solyc11g066920.1.1,0.06545304
420,Solyc01g008460.2.1,0.047632775
6509,Solyc03g116030.2.1,0.047665557
8002,Solyc04g071470.2.1,0.067197664
14193,Solyc08g076180.2.1,0.123040592
15597,Solyc09g072670.2.1,0.038953179
15877,Solyc09g089880.2.1,0.026502952
6172,Solyc03g111600.2.1,0.040146568
6739,Solyc03g119030.2.1,0.036347751
8185,Solyc04g075000.1.1,0.231675114
9157,Solyc05g012120.2.1,0.181364931
9413,Solyc05g018150.2.1,0.033674722
10085,Solyc06g005200.2.1,0.016364199
11762,Solyc06g083900.2.1,0.156253253
12568,Solyc07g048040.1.1,0.108768666
17401,Solyc10g085810.1.1,0.076388587
19073,Solyc12g009220.1.1,0.453976164
18861,Solyc12g005150.1.1,0.082597833
18945,Solyc12g006450.1.1,0.348012572
6952,Solyc03g121630.2.1,0.106643292
10180,Solyc06g007620.2.1,0.174588514
10462,Solyc06g043140.2.1,0.112349933
19869,Solyc12g088900.1.1,0.042720352
4591,Solyc02g090180.2.1,0.029011187
5124,Solyc03g007680.2.1,0.020050888
1824,Solyc01g098080.2.1,0.020069497
6137,Solyc03g111160.2.1,0.100165363
14835,Solyc09g007670.2.1,0.028834944
4701,Solyc02g091880.2.1,0.099145321
13287,Solyc08g005220.2.1,0.106399195
1269,Solyc01g087810.2.1,0.060024969
6862,Solyc03g120560.2.1,0.058493317
11028,Solyc06g066440.2.1,0.037525581
12393,Solyc07g042190.2.1,0.103210351
14557,Solyc08g081290.2.1,0.054432947
1073,Solyc01g080170.2.1,0.093439238
16661,Solyc10g047670.1.1,0.122384054
3263,Solyc02g067530.2.1,0.114511682
4662,Solyc02g091320.2.1,0.164903497
11698,Solyc06g083100.1.1,0.028527579
16038,Solyc09g092210.2.1,0.137500289
12497,Solyc07g045050.2.1,0.119701865
5106,Solyc03g007440.2.1,0.035898459
12317,Solyc07g039530.1.1,0.062722426
1353,Solyc01g089900.2.1,0.011347459
12514,Solyc07g045310.2.1,0.162776985
14262,Solyc08g077120.2.1,0.299477278
1443,Solyc01g091240.2.1,0.049315658
5379,Solyc03g033720.2.1,0.073385197
11910,Solyc07g006120.2.1,0.06460488
1484,Solyc01g091770.2.1,0.073475625
1993,Solyc01g100280.2.1,0.26887473
5440,Solyc03g044060.2.1,0.064748215
2295,Solyc01g105290.2.1,0.091490011
2448,Solyc01g107670.2.1,0.126699539
6127,Solyc03g110970.2.1,0.043304043
1789,Solyc01g097600.1.1,0.045132711
10241,Solyc06g008520.2.1,0.103202837
10906,Solyc06g064490.2.1,0.024575889
371,Solyc01g007840.2.1,0.027607074
4349,Solyc02g086840.2.1,0.434298544
7911,Solyc04g057890.2.1,0.035856352
12212,Solyc07g019670.2.1,0.009659846
17432,Solyc10g086280.1.1,0.115852344
2378,Solyc01g106590.2.1,0.040533079
6315,Solyc03g113520.2.1,0.027491261
8469,Solyc04g079710.2.1,0.117314247
14346,Solyc08g078370.2.1,0.070008181
5614,Solyc03g063750.2.1,0.029296571
7881,Solyc04g056290.2.1,0.038393454
10588,Solyc06g051660.1.1,0.055640649
18675,Solyc11g070020.1.1,0.053815495
13234,Solyc07g066240.2.1,0.017955888
897,Solyc01g067680.2.1,0.024485121
11582,Solyc06g076570.1.1,0.179933934
14991,Solyc09g009900.2.1,0.338647598
19117,Solyc12g009830.1.1,0.089669565
4049,Solyc02g082810.2.1,0.043176047
9494,Solyc05g026080.2.1,0.025018282
11877,Solyc07g005730.2.1,0.201464492
19295,Solyc12g014470.1.1,0.11029343
2712,Solyc01g111360.2.1,0.07017828
3827,Solyc02g079740.1.1,0.044929621
4625,Solyc02g090720.2.1,0.134518072
4720,Solyc02g092140.1.1,0.252837801
14523,Solyc08g080910.2.1,0.034507037
15278,Solyc09g031700.2.1,0.016698668
17574,Solyc11g006420.1.1,0.089214137
221,Solyc01g005640.2.1,0.053795343
5621,Solyc03g064030.2.1,0.032167971
6850,Solyc03g120440.1.1,0.071500069
12692,Solyc07g053310.2.1,0.026433043
12213,Solyc07g020710.2.1,0.055911547
12234,Solyc07g021630.2.1,0.536897827
14025,Solyc08g068440.2.1,0.093848637
17111,Solyc10g080690.1.1,0.142862503
4410,Solyc02g087640.2.1,0.057340338
10325,Solyc06g010220.1.1,0.145872321
18364,Solyc11g062430.1.1,0.101437129
20703,Solyc09g011710.2.1,0.807963175
3027,Solyc02g055460.1.1,0.048366514
8995,Solyc05g008580.2.1,0.151472656
9087,Solyc05g009950.2.1,0.079924105
7071,Solyc04g005120.2.1,0.117134122
7203,Solyc04g007880.2.1,0.010457775
7284,Solyc04g008990.2.1,0.092347172
9711,Solyc05g051560.2.1,0.034328301
12605,Solyc07g049590.2.1,0.020302956
20049,Solyc12g098530.1.1,0.054990504
8654,Solyc04g082060.2.1,0.085976883
12786,Solyc07g054740.2.1,0.097887691
11118,Solyc06g068740.2.1,0.057486361
581,Solyc01g011350.2.1,0.044377549
2958,Solyc02g032860.2.1,0.364054474
3348,Solyc02g068650.1.1,0.040930052
11071,Solyc06g068080.2.1,0.034349947
2442,Solyc01g107610.2.1,0.049107326
7038,Solyc03g123790.2.1,0.029012157
9323,Solyc05g014490.1.1,0.039474446
15737,Solyc09g075790.2.1,0.048761931
4996,Solyc03g006000.2.1,0.083082231
7467,Solyc04g015050.2.1,0.106857352
11994,Solyc07g007280.2.1,0.375335759
17509,Solyc11g005460.1.1,0.149501235
17779,Solyc11g010180.1.1,0.092506173
2089,Solyc01g102550.2.1,0.07260377
3547,Solyc02g071530.1.1,0.139166904
5410,Solyc03g034400.2.1,0.563770188
18759,Solyc11g072150.1.1,0.030989966
7365,Solyc04g010120.2.1,0.055439604
9444,Solyc05g018880.1.1,0.056931465
4385,Solyc02g087310.2.1,0.133192431
8445,Solyc04g079300.2.1,0.091297094
11780,Solyc06g084120.2.1,0.06950915
16180,Solyc10g005690.2.1,0.040014869
2375,Solyc01g106560.2.1,0.040600175
11750,Solyc06g083770.2.1,0.048333984
14916,Solyc09g008830.2.1,0.211720118
751,Solyc01g058170.2.1,0.080620724
6829,Solyc03g120130.2.1,0.043371907
14752,Solyc09g005640.2.1,0.103484124
782,Solyc01g060050.1.1,0.093994805
2688,Solyc01g111080.2.1,0.583865755
2786,Solyc01g112240.2.1,0.008502439
9219,Solyc05g012940.2.1,0.208734464
18615,Solyc11g069240.1.1,0.33930054
1431,Solyc01g091090.2.1,0.063511652
3713,Solyc02g078180.2.1,0.022001719
4951,Solyc03g005280.2.1,0.770324475
5778,Solyc03g083020.2.1,0.241137313
8472,Solyc04g079740.2.1,0.181353847
11872,Solyc07g005680.2.1,1.048042085
18622,Solyc11g069320.1.1,0.026238201
20583,Solyc07g026930.1.1,2.023761627
2733,Solyc01g111610.2.1,0.31086003
2755,Solyc01g111860.2.1,0.037023114
6211,Solyc03g112190.2.1,0.016950655
13856,Solyc08g065850.1.1,0.186452263
16202,Solyc10g005950.2.1,0.164073905
19680,Solyc12g055790.1.1,0.16309417
2896,Solyc02g021760.2.1,0.089518702
4518,Solyc02g089160.2.1,0.052721412
5152,Solyc03g013250.2.1,0.066686753
10763,Solyc06g060520.1.1,0.107884271
18441,Solyc11g065950.1.1,0.033324046
756,Solyc01g058280.2.1,0.231153619
8096,Solyc04g072860.2.1,0.038593926
11105,Solyc06g068550.2.1,0.053538189
1676,Solyc01g096180.2.1,0.048366671
3026,Solyc02g055450.1.1,0.043883178
18182,Solyc11g039950.1.1,0.025762099
18860,Solyc12g005140.1.1,0.017436171
4072,Solyc02g083170.2.1,0.106819142
9415,Solyc05g018180.2.1,0.046929558
9892,Solyc05g054230.2.1,0.114318348
15471,Solyc09g064510.2.1,0.041445887
7392,Solyc04g011520.2.1,0.071380985
153,Solyc00g188850.2.1,0.381571025
288,Solyc01g006680.2.1,0.045296481
10203,Solyc06g007930.2.1,0.118966401
14268,Solyc08g077210.2.1,0.215612438
1044,Solyc01g079760.2.1,0.02516021
2359,Solyc01g106330.2.1,0.030270223
3857,Solyc02g080160.2.1,0.154853343
5084,Solyc03g007180.1.1,0.028664459
8557,Solyc04g080800.2.1,0.153418233
15768,Solyc09g082180.2.1,0.056759436
1985,Solyc01g100200.2.1,0.126113268
3829,Solyc02g079760.2.1,0.159330819
3023,Solyc02g055370.2.1,0.119169715
