"","genes","pen$tagwise.dispersion"
"14195","Solyc08g076200.2.1",0.0507560994320082
"10000","Solyc05g055770.2.1",0.0544210964876535
"20157","Solyc12g100160.1.1",0.249334069892377
"8014","Solyc04g071620.2.1",0.421777379651572
"13190","Solyc07g065710.2.1",0.140477235661037
"13767","Solyc08g061850.2.1",0.0840882054118274
"9437","Solyc05g018650.2.1",0.379710473936578
"12939","Solyc07g062190.2.1",0.261826851407176
"19595","Solyc12g043110.1.1",0.108099028678167
"4086","Solyc02g083350.2.1",0.197137478807032
"14994","Solyc09g009940.2.1",0.211653786056593
"17235","Solyc10g083280.1.1",0.124551495807014
"13680","Solyc08g041870.2.1",0.0488999975358294
"4628","Solyc02g090760.2.1",0.111345215061583
"8985","Solyc05g008440.1.1",0.12292245569982
"14829","Solyc09g007560.2.1",0.225394468732609
"16186","Solyc10g005770.2.1",0.0646275712457551
"17136","Solyc10g081030.1.1",0.0950932923131506
"4977","Solyc03g005730.2.1",0.201864514805188
"6390","Solyc03g114450.2.1",0.454327780894226
"3496","Solyc02g070780.2.1",0.628211734873412
"1028","Solyc01g079580.2.1",0.101597954654891
"20074","Solyc12g098940.1.1",0.0905422326879958
"416","Solyc01g008370.2.1",0.0712352558167367
"214","Solyc01g005550.2.1",0.172910310330491
"2683","Solyc01g111020.2.1",0.223023248383758
"8679","Solyc04g082410.2.1",0.441347239502675
"2743","Solyc01g111710.2.1",0.0813415562662321
"3112","Solyc02g063130.2.1",0.0761374646614517
"5811","Solyc03g083440.2.1",0.108118389685838
"7264","Solyc04g008740.2.1",0.117043153949088
"15679","Solyc09g075020.2.1",0.0967320811276681
"11505","Solyc06g075180.1.1",0.149037885053765
"19107","Solyc12g009640.1.1",0.109633840950901
"12395","Solyc07g042250.2.1",0.264218830933112
"12460","Solyc07g043390.2.1",0.53179215245445
"8840","Solyc05g006550.2.1",0.616704168762253
"5715","Solyc03g080160.2.1",0.0838143329018592
"2092","Solyc01g102590.2.1",0.108053189334795
"4153","Solyc02g084240.2.1",0.326455169851734
"7782","Solyc04g051370.2.1",0.04473108508716
"11263","Solyc06g071720.1.1",0.0879972714443209
"1224","Solyc01g087210.2.1",0.0606134432640535
"3232","Solyc02g067050.2.1",1.03379989132601
"7715","Solyc04g049670.2.1",0.108203642700347
"11896","Solyc07g005940.2.1",0.0557742939095446
"6927","Solyc03g121330.2.1",0.130169611438856
"1655","Solyc01g095900.2.1",0.267336745684684
"4018","Solyc02g082340.2.1",0.0729765189764366
"12869","Solyc07g056140.2.1",0.127324931676434
"17415","Solyc10g086010.1.1",0.204077451902005
"2518","Solyc01g108670.2.1",0.612672357463297
"12915","Solyc07g061900.2.1",0.18274378928376
"6440","Solyc03g115110.2.1",0.0588645575983792
"18611","Solyc11g069190.1.1",0.211538425480779
"5188","Solyc03g020020.2.1",0.147927328803463
"2511","Solyc01g108600.2.1",0.115642141210714
"9457","Solyc05g023740.2.1",0.0627183559534521
"4131","Solyc02g083900.2.1",0.196337669424974
"1337","Solyc01g088700.2.1",0.121655874564966
"10485","Solyc06g048730.2.1",0.242935895900515
"13687","Solyc08g042050.2.1",0.0834236055630461
"10494","Solyc06g048950.2.1",0.202876672351292
"1056","Solyc01g079880.2.1",0.311572095380688
"18628","Solyc11g069380.1.1",0.111161683530456
"10638","Solyc06g053480.2.1",0.162410100160876
"12188","Solyc07g018070.2.1",0.482316816534648
"1539","Solyc01g094460.2.1",0.110897399529908
"15531","Solyc09g065540.2.1",0.669807466750666
"10130","Solyc06g005940.2.1",0.10618998465927
"7321","Solyc04g009510.2.1",0.131974275310429
"878","Solyc01g067390.2.1",0.104093022222352
"4427","Solyc02g087870.2.1",0.25529414292332
"9963","Solyc05g055230.1.1",0.166891685331442
"413","Solyc01g008330.2.1",0.109043435794794
"16042","Solyc09g092250.2.1",0.0893831687463991
"675","Solyc01g044360.2.1",0.0508738296888879
"11704","Solyc06g083190.2.1",0.115442055967217
"20081","Solyc12g099030.1.1",0.0896690810480843
"13127","Solyc07g064890.1.1",0.0806596078274693
"4419","Solyc02g087760.2.1",0.103079975294098
"4787","Solyc02g092980.2.1",0.564735316175787
"18586","Solyc11g068820.1.1",0.295469214197936
"4679","Solyc02g091580.2.1",0.0726763032087529
"1110","Solyc01g080640.2.1",0.237043467169448
"10172","Solyc06g007520.2.1",0.205020549302104
"15782","Solyc09g082500.2.1",0.287167951002752
"2603","Solyc01g109850.2.1",0.053730357953563
"2459","Solyc01g107880.2.1",0.082159996743599
"19852","Solyc12g088650.1.1",0.50862349686682
"6117","Solyc03g098780.1.1",2.48620922096387
"8638","Solyc04g081880.2.1",0.0608709492722547
"13372","Solyc08g006530.2.1",0.0838390491365267
"5207","Solyc03g025320.2.1",0.150199290867214
"7089","Solyc04g005340.2.1",0.0527551364491758
"17251","Solyc10g083570.1.1",0.373635877827859
"2570","Solyc01g109410.2.1",0.101164449931528
"13052","Solyc07g063850.2.1",0.749893576255836
"9860","Solyc05g053810.2.1",0.0896400633909026
"19195","Solyc12g011010.1.1",0.908223464438499
"19049","Solyc12g008940.1.1",0.0706143409241661
"17599","Solyc11g006710.1.1",0.235064241794463
"11751","Solyc06g083780.2.1",0.104501287022658
"11495","Solyc06g075010.2.1",0.392782493952568
"10171","Solyc06g007510.2.1",0.103274451246291
"3707","Solyc02g078120.1.1",0.0877273368098586
"4355","Solyc02g086910.2.1",0.409173431188113
"17809","Solyc11g010560.1.1",0.15259095103908
"19674","Solyc12g055720.1.1",0.0649785570830471
"10756","Solyc06g060400.2.1",0.113211888613604
"17264","Solyc10g083760.1.1",0.0523286324764961
"953","Solyc01g068530.2.1",0.211058897524504
"570","Solyc01g011000.2.1",0.120147703501077
"19572","Solyc12g042650.1.1",0.23229770559551
"15784","Solyc09g082520.2.1",0.116095253418032
"1862","Solyc01g098640.2.1",0.500095274391143
"11664","Solyc06g082660.2.1",0.0714887675986668
"7851","Solyc04g054810.2.1",0.0903109871640737
"16384","Solyc10g008520.2.1",0.131149006789504
"15813","Solyc09g082970.2.1",0.10594337311348
"8377","Solyc04g078470.2.1",0.564187083263403
"18902","Solyc12g005860.1.1",0.107495337915599
"835","Solyc01g066640.2.1",0.386216465175707
"11402","Solyc06g073780.2.1",0.0758971182279502
"2580","Solyc01g109540.2.1",0.102877295183416
"13937","Solyc08g067090.2.1",0.196235067608572
"9189","Solyc05g012510.2.1",0.174248567562891
"17152","Solyc10g081190.1.1",0.0906791051557824
"18972","Solyc12g006920.1.1",0.0556843666893179
"11703","Solyc06g083180.2.1",0.14715754923173
"19104","Solyc12g009600.1.1",0.456275032531104
"7350","Solyc04g009950.2.1",0.0780018737660302
"5634","Solyc03g071620.1.1",0.258282704421143
"6576","Solyc03g117040.2.1",0.0776636676134896
"4304","Solyc02g086240.2.1",0.1360526602755
"9429","Solyc05g018510.2.1",0.142721728703921
"10568","Solyc06g051310.2.1",0.0774709596171937
"4434","Solyc02g087980.2.1",0.532793342716441
"11862","Solyc07g005560.2.1",0.0849368959422501
"2748","Solyc01g111760.2.1",0.0969904805944714
"15541","Solyc09g065640.2.1",0.0500224232152577
"7116","Solyc04g005680.2.1",0.134691442229111
"8067","Solyc04g072450.2.1",0.201997996155323
"708","Solyc01g056780.2.1",0.393101995699354
"15459","Solyc09g064370.2.1",0.0524835553341787
"4463","Solyc02g088350.2.1",0.278421941399314
"12028","Solyc07g007760.2.1",0.654693451721217
"1541","Solyc01g094480.2.1",0.0548501342803671
"17701","Solyc11g008150.1.1",0.154133977217993
"17862","Solyc11g011260.1.1",0.050963670350502
"11695","Solyc06g083070.2.1",0.385151644572649
"16345","Solyc10g007980.2.1",0.114711833837441
"12966","Solyc07g062650.2.1",0.0506616974570088
"18477","Solyc11g066430.1.1",0.446338633209826
"1620","Solyc01g095410.2.1",0.14642960011168
"17689","Solyc11g007990.1.1",0.145018726389703
"1569","Solyc01g094800.2.1",0.097699839490363
"12970","Solyc07g062700.2.1",0.0635758038003469
"6694","Solyc03g118430.2.1",0.325818102024148
"921","Solyc01g068100.2.1",0.0614593636603488
"13151","Solyc07g065170.2.1",0.105823717038858
"3186","Solyc02g065300.1.1",0.0994010631716937
"11512","Solyc06g075340.2.1",0.0599342306291966
"7415","Solyc04g012120.2.1",0.11198111579779
"14182","Solyc08g076030.2.1",0.0799167645081783
"14415","Solyc08g079260.2.1",0.126214369317294
"2726","Solyc01g111530.2.1",0.10511518952502
"18608","Solyc11g069160.1.1",0.0698576052602317
"12905","Solyc07g056650.2.1",0.182176022474275
"2625","Solyc01g110130.2.1",0.582118162927794
"1001","Solyc01g079240.2.1",0.103847847460364
"4081","Solyc02g083290.2.1",0.526187793133576
"2624","Solyc01g110120.2.1",0.154146095335336
"18476","Solyc11g066410.1.1",0.2772635403475
"16090","Solyc09g098040.2.1",0.114806445312065
"14930","Solyc09g009080.2.1",0.0896640826287018
"4635","Solyc02g090890.2.1",0.541534246631664
"17301","Solyc10g084320.1.1",0.729136407271168
"15510","Solyc09g065180.2.1",0.604428466065793
"16075","Solyc09g097830.2.1",0.0528215637186461
"14575","Solyc08g081580.2.1",0.0606826586683333
"10878","Solyc06g063140.2.1",0.125456155972924
"17963","Solyc11g012870.1.1",0.400237087645604
"2252","Solyc01g104680.2.1",0.107521177532919
"6607","Solyc03g117420.2.1",0.385991356852136
"8082","Solyc04g072660.2.1",0.091758254562011
"11668","Solyc06g082750.2.1",0.318757611551785
"18633","Solyc11g069430.1.1",0.324191003394788
"10965","Solyc06g065520.2.1",0.276704096600585
"4754","Solyc02g092560.2.1",0.398292816909206
"4885","Solyc02g094130.2.1",0.100518443019285
"3486","Solyc02g070650.2.1",0.150908353990121
"1561","Solyc01g094690.2.1",0.407444192146173
"9930","Solyc05g054760.2.1",0.0653708777756213
"8344","Solyc04g077970.2.1",0.0688616759103987
"15024","Solyc09g010330.2.1",0.0699987084510026
"2706","Solyc01g111300.2.1",0.721039314140801
"11713","Solyc06g083300.2.1",0.0532035828221075
"3710","Solyc02g078150.2.1",0.766190969100716
"1783","Solyc01g097500.2.1",0.201310557951773
"17303","Solyc10g084350.1.1",0.106296893879288
"17479","Solyc11g005090.1.1",0.619631729447197
"15186","Solyc09g015170.2.1",0.406401488677171
"11742","Solyc06g083680.2.1",0.519766214684164
"16150","Solyc10g005260.2.1",0.111674648032303
"9633","Solyc05g050200.2.1",0.0820621484299158
"6202","Solyc03g112050.2.1",0.104882819287432
"13413","Solyc08g007040.2.1",0.438682320748161
"19812","Solyc12g087940.1.1",0.201802471600457
"20151","Solyc12g100060.1.1",0.319083641680746
"11403","Solyc06g073790.2.1",0.137453987636315
"3435","Solyc02g069830.2.1",0.352548281389131
"11040","Solyc06g066640.2.1",0.693776924831909
"10051","Solyc05g056350.2.1",0.0644846362173376
"8587","Solyc04g081210.2.1",0.106137973538508
"19089","Solyc12g009410.1.1",0.0703420048249496
"13332","Solyc08g005970.2.1",0.224756725521372
"19278","Solyc12g014250.1.1",0.105620346798326
"13088","Solyc07g064330.2.1",0.0977422748776399
"2354","Solyc01g106240.2.1",0.208896617440859
"12715","Solyc07g053610.2.1",0.0657944923211048
"2123","Solyc01g103010.2.1",0.12070882149176
"15610","Solyc09g072870.2.1",0.237089148314308
"1729","Solyc01g096810.2.1",0.203690325818782
"6733","Solyc03g118910.1.1",0.244861694727548
"3927","Solyc02g081160.2.1",0.166248967636829
"2127","Solyc01g103050.2.1",0.0756007950563248
"11759","Solyc06g083870.2.1",0.0670648759384703
"8125","Solyc04g074230.2.1",0.0514527250859311
"18111","Solyc11g021020.1.1",0.577000032586366
"4004","Solyc02g082180.2.1",0.588743826222127
"1997","Solyc01g100320.2.1",0.184712037327653
"16922","Solyc10g077070.1.1",0.108714141906157
"10863","Solyc06g062950.1.1",0.313373891359283
"17961","Solyc11g012850.1.1",0.302416569023922
"5322","Solyc03g031970.2.1",0.0642950862834813
"11334","Solyc06g072830.2.1",0.541734149990606
"2372","Solyc01g106480.2.1",0.640661819313403
"17597","Solyc11g006690.1.1",0.126403418436596
"12984","Solyc07g062870.2.1",0.247157756016905
"13476","Solyc08g007990.2.1",0.0665716092919027
"19133","Solyc12g010040.1.1",0.0466933744326358
"6894","Solyc03g120910.2.1",0.441813013312996
"15804","Solyc09g082780.2.1",0.0892358822715388
"18422","Solyc11g065670.1.1",0.173573924981746
"3331","Solyc02g068420.2.1",0.0705593230953566
"11445","Solyc06g074260.2.1",0.569618509579019
"12379","Solyc07g041970.2.1",0.527653588160247
"18816","Solyc11g072880.1.1",0.0650229773288349
"9442","Solyc05g018810.2.1",0.0518016565358811
"6960","Solyc03g121720.2.1",0.200528034504153
"17255","Solyc10g083630.1.1",0.0453392536189359
"250","Solyc01g006120.2.1",0.0718679734354882
"10978","Solyc06g065680.2.1",0.384111263360285
"14716","Solyc09g005010.2.1",0.50371341349839
"13185","Solyc07g065630.2.1",0.107380627485065
"2791","Solyc01g112290.2.1",0.104840685142584
"7194","Solyc04g007710.2.1",0.0633193383829832
"16359","Solyc10g008140.2.1",0.12458791391587
"1472","Solyc01g091620.2.1",0.130536819368986
"14410","Solyc08g079170.2.1",0.108663479606485
"17380","Solyc10g085480.1.1",0.0898279309824824
"19248","Solyc12g013900.1.1",0.122619753360008
"10467","Solyc06g048410.2.1",0.350982459149688
"18948","Solyc12g006480.1.1",0.221761491810841
"462","Solyc01g009040.2.1",0.626043280349808
"15443","Solyc09g063030.2.1",0.0540117296354305
"11866","Solyc07g005600.2.1",0.0594097262240078
"18176","Solyc11g039840.1.1",0.070540000319135
"15930","Solyc09g090660.2.1",0.119297761887902
"1409","Solyc01g090780.2.1",0.0640573865614327
"18947","Solyc12g006470.1.1",0.237123901022777
"17756","Solyc11g008870.1.1",0.103103428688783
"11987","Solyc07g007210.2.1",0.170101559339204
"13860","Solyc08g065890.2.1",0.118807582639903
"11276","Solyc06g071920.2.1",0.229489020557559
"4617","Solyc02g090570.2.1",0.148360934180047
"11404","Solyc06g073800.2.1",0.107935405081265
"11961","Solyc07g006830.2.1",0.0673439665155656
"10207","Solyc06g007980.2.1",0.0677518810959018
"14404","Solyc08g079090.2.1",0.12176616862798
"14017","Solyc08g068340.2.1",0.157698270096658
"5909","Solyc03g095220.2.1",0.269748167515083
"12862","Solyc07g056030.2.1",0.107685618908431
"12207","Solyc07g019460.2.1",0.178658587847016
"6723","Solyc03g118780.2.1",0.780267744093383
"11663","Solyc06g082650.2.1",0.0870751827158153
"19026","Solyc12g008630.1.1",0.0727572575492593
"7622","Solyc04g026100.1.1",0.192973352084602
"14708","Solyc08g083320.2.1",0.547387208123803
"19076","Solyc12g009250.1.1",0.140669080008919
"11568","Solyc06g076340.2.1",0.126938884584614
"2160","Solyc01g103480.2.1",0.0438714310135685
"2450","Solyc01g107730.2.1",0.737293088300587
"5007","Solyc03g006140.2.1",0.581560190730916
"1457","Solyc01g091460.2.1",0.109885320009735
"8721","Solyc04g082840.2.1",0.647318127444278
"8609","Solyc04g081440.2.1",0.122295933381395
"3869","Solyc02g080330.2.1",0.35364197888616
"9933","Solyc05g054810.2.1",0.153189562408518
"19033","Solyc12g008720.1.1",0.129514079496007
"453","Solyc01g008950.2.1",0.068091235971534
"11787","Solyc06g084210.2.1",0.0565396780062184
"11543","Solyc06g075850.1.1",0.487568510147949
"10997","Solyc06g065970.1.1",0.438600541891006
"490","Solyc01g009520.2.1",0.086290013490144
"7498","Solyc04g015490.2.1",0.188011589499603
"713","Solyc01g056850.2.1",0.475039399748355
"8974","Solyc05g008300.1.1",0.406720804890651
"13417","Solyc08g007110.2.1",0.0579857828616466
"11237","Solyc06g071430.2.1",0.274558123654602
"19354","Solyc12g017830.1.1",0.097960875754618
"2615","Solyc01g110000.2.1",0.600586209778011
"19737","Solyc12g056650.1.1",0.147068832050748
"11272","Solyc06g071880.2.1",0.157660998912102
"7692","Solyc04g049120.2.1",0.113455796044513
"6454","Solyc03g115360.2.1",0.181954036120076
"11129","Solyc06g068870.2.1",0.0648752898020758
"12591","Solyc07g049370.2.1",0.58173733605735
"14313","Solyc08g077880.2.1",0.333380114570482
"14847","Solyc09g007850.2.1",0.170574769784331
"14348","Solyc08g078390.2.1",0.0695221160636294
"4903","Solyc02g094400.2.1",0.400620542898828
"7663","Solyc04g045340.2.1",0.0373183797722337
"13056","Solyc07g063890.2.1",0.291487131505172
"4237","Solyc02g085350.2.1",0.0776325691760434
"9259","Solyc05g013510.2.1",0.173312809120325
"8183","Solyc04g074980.2.1",0.15480722188724
"215","Solyc01g005560.2.1",0.0673711241458132
"1582","Solyc01g094950.2.1",0.194105638948996
"7567","Solyc04g017690.2.1",0.232454860567129
"7996","Solyc04g071350.2.1",0.0514692127227492
"5226","Solyc03g025530.2.1",0.0988714406804448
"6910","Solyc03g121090.2.1",0.577055381926435
"12071","Solyc07g008320.2.1",0.0520764099664806
"13766","Solyc08g061820.2.1",0.0643617279845243
"15079","Solyc09g011080.2.1",0.943140171286569
"7929","Solyc04g063230.2.1",0.0554994002305948
"11088","Solyc06g068320.2.1",0.0635991454423746
"8979","Solyc05g008350.2.1",0.0833078211312793
"10797","Solyc06g061000.2.1",0.108487599344176
"18165","Solyc11g033270.1.1",0.0728543309083841
"13210","Solyc07g065950.2.1",0.0933944743961817
"11360","Solyc06g073280.2.1",0.0942918904335185
"11544","Solyc06g075930.1.1",0.513535814608806
"3110","Solyc02g063070.2.1",0.0449225919334158
"17089","Solyc10g080420.1.1",0.131139064521124
"3691","Solyc02g077880.2.1",0.509941050754275
"14690","Solyc08g083110.2.1",0.471535383461339
"15016","Solyc09g010210.2.1",0.0937826708779615
"8077","Solyc04g072570.2.1",0.295104820736163
"13008","Solyc07g063190.2.1",0.13743413736329
"17416","Solyc10g086020.1.1",0.208680835265702
"510","Solyc01g009990.2.1",0.197056736169242
"14200","Solyc08g076290.2.1",0.675511478751354
"384","Solyc01g008000.2.1",0.103811857041456
"7088","Solyc04g005330.2.1",0.0494639018127817
"15269","Solyc09g030390.2.1",0.0695556481201319
"1290","Solyc01g088080.2.1",0.249133526901371
"2385","Solyc01g106770.2.1",0.118309052632594
"13995","Solyc08g068100.2.1",0.128567904929666
"10041","Solyc05g056250.2.1",0.0860266494780184
"12668","Solyc07g052940.2.1",0.0588827984752474
"7508","Solyc04g015620.2.1",0.378482990924053
"988","Solyc01g074030.2.1",0.154576910539194
"5700","Solyc03g079940.2.1",0.104690153210411
"15014","Solyc09g010180.2.1",0.0741656606475394
"19062","Solyc12g009070.1.1",0.623456166805651
"7959","Solyc04g064700.2.1",0.0874756655929769
"10736","Solyc06g060120.2.1",0.114086495031898
"6337","Solyc03g113800.2.1",0.0432681711355251
"19596","Solyc12g043120.1.1",0.157916103175728
"10867","Solyc06g063000.2.1",0.0754937291384528
"6209","Solyc03g112150.1.1",0.173399516026641
"10747","Solyc06g060290.2.1",0.281249964743342
"1781","Solyc01g097460.2.1",0.380462344541715
"14211","Solyc08g076420.2.1",0.040785865131682
"16003","Solyc09g091740.2.1",0.102798314848065
"16171","Solyc10g005590.2.1",0.225677228124399
"439","Solyc01g008770.2.1",0.0365931510277071
"10929","Solyc06g065020.2.1",0.261770398268401
"1973","Solyc01g100050.2.1",0.0687243692502073
"8835","Solyc05g006490.2.1",0.0704808141180389
"1687","Solyc01g096290.2.1",0.0844375295380475
"12344","Solyc07g041150.2.1",0.0642234512687063
"2692","Solyc01g111120.2.1",0.163903728774527
"14666","Solyc08g082820.2.1",0.181689670726392
"1747","Solyc01g097010.2.1",0.0509385376845719
"11128","Solyc06g068860.2.1",0.101753411688322
"2060","Solyc01g101100.2.1",0.0753446996674127
"17087","Solyc10g080390.1.1",0.0696935957763379
"17571","Solyc11g006390.1.1",0.117968638535673
"6182","Solyc03g111700.2.1",0.432084965572774
