"","genes","bcv"
"33239","pen_Solyc06g048710.1.1",0.879216444923529
"31047","pen_Solyc01g111260.2.1",0.879053639158783
"33802","pen_Solyc05g025890.1.1",0.878959133794598
"11130","lyc_Solyc09g075670.1.1",0.878786991
"15872","lyc_Solyc08g062970.1.1",0.878538785
"25865","pen_Solyc06g061230.2.1",0.877841522543968
"29051","pen_Solyc03g071690.2.1",0.877788511347465
"20433","pen_Solyc11g010170.1.1",0.876967113436371
"279","lyc_Solyc12g088180.1.1",0.87588036
"18951","pen_Solyc03g123410.1.1",0.875770782168932
"52856","hab_Solyc05g052450.2.1",0.875119411
"27015","pen_Solyc04g017720.2.1",0.875037730831284
"49475","hab_Solyc01g007370.2.1",0.874693689
"26745","pen_Solyc03g112010.2.1",0.874334444667597
"52151","hab_Solyc03g005020.2.1",0.874007498
"23485","pen_Solyc09g008380.2.1",0.873238347477317
"33354","pen_Solyc05g052670.1.1",0.87303730521926
"26626","pen_Solyc01g091000.2.1",0.872948654814204
"31291","pen_Solyc02g014740.1.1",0.87281296701413
"30589","pen_Solyc04g005100.2.1",0.872515230881218
"15551","lyc_Solyc02g071430.2.1",0.872181754
"155","lyc_Solyc06g007180.2.1",0.871658557
"32133","pen_Solyc02g085590.2.1",0.871637635481453
"31227","pen_Solyc02g005180.2.1",0.870996227711369
"32746","pen_Solyc06g060160.1.1",0.870974981968289
"51791","hab_Solyc12g014450.1.1",0.870488387
"45982","hab_Solyc07g005680.2.1",0.870092152
"29107","pen_Solyc12g098910.1.1",0.869284760467341
"27953","pen_Solyc06g074730.2.1",0.868799538638322
"32705","pen_Solyc04g079040.2.1",0.868111278967501
"32256","pen_Solyc02g091080.1.1",0.867923860329299
"15103","lyc_Solyc11g005760.1.1",0.867306233
"43897","hab_Solyc05g024260.2.1",0.867279545
"12274","lyc_Solyc02g079780.1.1",0.867259431
"19350","pen_Solyc06g072290.2.1",0.867101441177151
"34537","pen_Solyc03g118210.2.1",0.866508417271086
"16873","lyc_Solyc04g005600.1.1",0.866253617
"14594","lyc_Solyc07g052180.1.1",0.865455985
"31997","pen_Solyc03g111620.1.1",0.865357618932014
"28365","pen_Solyc11g071480.1.1",0.864856195582044
"23667","pen_Solyc11g068950.1.1",0.863171544131257
"5492","lyc_Solyc12g014140.1.1",0.862394255
"49665","hab_Solyc03g031980.2.1",0.861695717
"31841","pen_Solyc01g007640.2.1",0.861100260578177
"27102","pen_Solyc04g007000.1.1",0.861059529762383
"29450","pen_Solyc12g045030.1.1",0.86099058891887
"21866","pen_Solyc04g008820.2.1",0.859558550033365
"48918","hab_Solyc04g081290.2.1",0.859417278
"17756","pen_Solyc07g056540.2.1",0.85928175667221
"29408","pen_Solyc03g006080.2.1",0.85863471492417
"25617","pen_Solyc06g009130.2.1",0.858634522518266
"31509","pen_Solyc07g063910.2.1",0.858464318557402
"21930","pen_Solyc08g082590.2.1",0.858207328250639
"25528","pen_Solyc01g101070.2.1",0.858147533397946
"30277","pen_Solyc09g064870.2.1",0.857502246567405
"13080","lyc_Solyc07g006620.2.1",0.856761069
"45930","hab_Solyc09g011710.2.1",0.856597632
"32548","pen_Solyc07g053120.2.1",0.855733761180079
"32380","pen_Solyc04g079250.2.1",0.855651889108658
"43123","hab_Solyc06g076630.2.1",0.854950327
"51245","hab_Solyc01g005400.2.1",0.854870735
"33568","pen_Solyc01g005420.2.1",0.854043479302877
"19194","pen_Solyc04g039850.1.1",0.853747436686929
"13494","lyc_Solyc04g081290.2.1",0.853719292
"31908","pen_Solyc01g006210.2.1",0.853462814594485
"27842","pen_Solyc07g008550.2.1",0.853041896111231
"10146","lyc_Solyc12g006260.1.1",0.852561569
"20681","pen_Solyc01g006720.2.1",0.852378683050768
"14067","lyc_Solyc05g010450.1.1",0.851684318
"33937","pen_Solyc04g077270.2.1",0.851655048619714
"22191","pen_Solyc03g007690.1.1",0.851587013397808
"26301","pen_Solyc12g044620.1.1",0.851308042598605
"35395","pen_Solyc06g069040.2.1",0.850097514032517
"18136","pen_Solyc08g006930.2.1",0.849617295005814
"26171","pen_Solyc02g090220.2.1",0.8493007444708
"21686","pen_Solyc11g008490.1.1",0.848883566191796
"17420","lyc_Solyc01g100900.2.1",0.848883489
"45097","hab_Solyc10g007830.1.1",0.848861852
"31652","pen_Solyc07g008310.2.1",0.84815606815667
"50923","hab_Solyc10g080360.1.1",0.847839679
"14623","lyc_Solyc09g098510.2.1",0.847772403
"34520","pen_Solyc12g035280.1.1",0.847588510716851
"33722","pen_Solyc04g015540.1.1",0.846997050219715
"20924","pen_Solyc03g114690.2.1",0.846277986517861
"31147","pen_Solyc09g090980.2.1",0.845886742699772
"17825","pen_Solyc03g121540.2.1",0.845376417405688
"31490","pen_Solyc10g086250.1.1",0.845112964801792
"51024","hab_Solyc09g091760.1.1",0.845040315
"34124","pen_Solyc02g077610.2.1",0.844805256369993
"50749","hab_Solyc12g088930.1.1",0.844659786
"27911","pen_Solyc06g076400.2.1",0.844559707122601
"34511","pen_Solyc03g115920.2.1",0.84355526667252
"32717","pen_Solyc12g040800.1.1",0.843436269226661
"31545","pen_Solyc02g065020.1.1",0.842938041770314
"32074","pen_Solyc08g080090.2.1",0.84267807046579
"26059","pen_Solyc07g041900.2.1",0.842626781796571
"34566","pen_Solyc11g007250.1.1",0.842268236575814
"26351","pen_Solyc02g068510.1.1",0.842212322077144
"28272","pen_Solyc07g026930.1.1",0.841329907482557
"32906","pen_Solyc04g058110.2.1",0.841280246852894
"17012","lyc_Solyc02g079550.1.1",0.840732024
"7366","lyc_Solyc06g066420.2.1",0.839954922
"42147","hab_Solyc12g006570.1.1",0.839885395
"52412","hab_Solyc01g079660.2.1",0.839297214
"28355","pen_Solyc04g049720.2.1",0.838833032853415
"28069","pen_Solyc01g099180.2.1",0.838103034409536
"30721","pen_Solyc08g005720.2.1",0.838086601522312
"16697","lyc_Solyc07g044970.1.1",0.837918079
"24788","pen_Solyc03g113270.2.1",0.837393667738951
"51717","hab_Solyc04g054500.2.1",0.837187343
"33489","pen_Solyc02g070370.2.1",0.835905117027512
"19959","pen_Solyc02g093930.2.1",0.835795373816688
"33773","pen_Solyc07g054610.2.1",0.834810930366229
"23076","pen_Solyc03g114870.1.1",0.834352333888568
"21409","pen_Solyc07g017610.2.1",0.83405042793715
"30804","pen_Solyc09g089720.1.1",0.83334144222868
"27497","pen_Solyc03g044710.2.1",0.832989814641361
"51008","hab_Solyc02g085110.2.1",0.832773399
"31344","pen_Solyc05g046020.2.1",0.832286817925728
"47461","hab_Solyc09g009420.1.1",0.832137201
"24174","pen_Solyc09g065240.2.1",0.831916068626498
"34618","pen_Solyc04g064530.1.1",0.831544596366064
"45769","hab_Solyc09g064170.1.1",0.831511601
"51601","hab_Solyc02g085120.2.1",0.831140422
"24532","pen_Solyc03g025710.2.1",0.831091133824648
"33693","pen_Solyc01g090410.2.1",0.829941912006107
"47541","hab_Solyc02g075620.2.1",0.829885108
"34182","pen_Solyc12g036440.1.1",0.828872813641824
"15008","lyc_Solyc06g071650.1.1",0.828675679
"51574","hab_Solyc03g006410.2.1",0.828390616
"21810","pen_Solyc03g007370.2.1",0.828058405890345
"47327","hab_Solyc05g006740.2.1",0.827883233
"11051","lyc_Solyc12g095750.1.1",0.82707838
"25517","pen_Solyc01g017190.1.1",0.827055543451229
"28923","pen_Solyc05g049990.2.1",0.826735839864283
"34498","pen_Solyc03g121350.2.1",0.826416274626997
"21704","pen_Solyc05g005490.2.1",0.825641034200265
"33723","pen_Solyc06g076830.1.1",0.825256144531728
"26254","pen_Solyc06g084140.2.1",0.82496447716519
"13062","lyc_Solyc02g077840.1.1",0.824645257
"30316","pen_Solyc09g065780.2.1",0.824542295917898
"17600","lyc_Solyc04g026300.1.1",0.823717021
"17827","pen_Solyc11g066130.1.1",0.823609100580496
"15687","lyc_Solyc10g052710.1.1",0.822722645
"27312","pen_Solyc06g060880.2.1",0.820921777401053
"16381","lyc_Solyc12g009350.1.1",0.820435059
"34706","pen_Solyc06g008480.1.1",0.820378382283023
"34990","pen_Solyc12g056700.1.1",0.820111878695435
"22583","pen_Solyc08g007130.2.1",0.819993248960615
"40360","hab_Solyc10g017940.1.1",0.819940428
"34219","pen_Solyc11g069020.1.1",0.819623806165241
"33117","pen_Solyc02g086450.1.1",0.818574700817473
"17886","pen_Solyc06g073260.2.1",0.817756608518142
"24880","pen_Solyc12g006210.1.1",0.817294643438239
"31870","pen_Solyc03g006830.2.1",0.817167672280457
"29957","pen_Solyc06g074800.1.1",0.817043989960657
"26410","pen_Solyc06g051320.2.1",0.816949543006274
"33283","pen_Solyc05g005600.1.1",0.816860587985258
"49229","hab_Solyc01g096280.1.1",0.816544185
"17890","pen_Solyc05g013380.2.1",0.81622759605048
"17303","lyc_Solyc12g089250.1.1",0.81599293
"33473","pen_Solyc03g034270.2.1",0.815659519236168
"26270","pen_Solyc03g083360.2.1",0.815526152646086
"51865","hab_Solyc10g005040.2.1",0.814888939
"14464","lyc_Solyc04g074350.2.1",0.813823755
"15942","lyc_Solyc09g014940.1.1",0.813671545
"15951","lyc_Solyc04g082270.2.1",0.813572122
"12301","lyc_Solyc06g075660.2.1",0.813454133
"52132","hab_Solyc12g009290.1.1",0.813107532
"32595","pen_Solyc04g015590.2.1",0.812870575500046
"29470","pen_Solyc09g005660.2.1",0.812774965257998
"12386","lyc_Solyc12g096790.1.1",0.812650863
"49868","hab_Solyc11g006590.1.1",0.811198387
"51892","hab_Solyc09g061720.2.1",0.810830544
"13447","lyc_Solyc06g036630.1.1",0.809272727
"30934","pen_Solyc04g076010.2.1",0.809070357538659
"35042","pen_Solyc01g105500.2.1",0.809059167601475
"50885","hab_Solyc04g007250.1.1",0.808968419
"52771","hab_Solyc07g065330.2.1",0.808452664
"10506","lyc_Solyc09g011710.2.1",0.807963175
"28212","pen_Solyc07g021630.2.1",0.807782547111962
"26581","pen_Solyc01g087140.2.1",0.807597597836007
"31680","pen_Solyc06g051840.1.1",0.807218908445613
"35001","pen_Solyc02g055470.2.1",0.807027282127976
"23136","pen_Solyc08g066800.2.1",0.806729156233247
"26384","pen_Solyc02g065240.2.1",0.806389422238269
"21890","pen_Solyc06g084430.2.1",0.806120420949434
"32278","pen_Solyc11g069850.1.1",0.805969873313232
"31888","pen_Solyc09g075300.2.1",0.80581053400287
"45703","hab_Solyc06g068040.2.1",0.805805356
"33928","pen_Solyc04g071300.1.1",0.805375173516912
"12996","lyc_Solyc03g013440.2.1",0.805097201
"50128","hab_Solyc07g049550.2.1",0.804687344
"13709","lyc_Solyc01g095960.2.1",0.804644915
"29639","pen_Solyc06g068170.1.1",0.804422261422225
"11182","lyc_Solyc09g011140.2.1",0.804148799
"51324","hab_Solyc02g076800.1.1",0.803796037
"33993","pen_Solyc08g014430.2.1",0.803722196868194
"49308","hab_Solyc12g094380.1.1",0.80326293
"24536","pen_Solyc10g007110.2.1",0.803163239101422
"27789","pen_Solyc09g091370.2.1",0.803052467940567
"32840","pen_Solyc04g080720.2.1",0.802971372077264
"27118","pen_Solyc01g006390.2.1",0.802902915301021
"52508","hab_Solyc01g094090.2.1",0.802866958
"19329","pen_Solyc08g016080.2.1",0.802822140673187
"14106","lyc_Solyc05g015330.1.1",0.802362344
"26023","pen_Solyc10g005670.1.1",0.80231875555924
"34548","pen_Solyc08g076850.2.1",0.80213536779523
"4785","lyc_Solyc10g054870.1.1",0.802082474
"27419","pen_Solyc02g077110.2.1",0.801902510085658
"22808","pen_Solyc05g026550.2.1",0.801696167819238
"35067","pen_Solyc03g097720.2.1",0.80168644149998
"33018","pen_Solyc02g079930.2.1",0.801186993489923
"34080","pen_Solyc02g077300.1.1",0.80118425978425
"44939","hab_Solyc10g047250.1.1",0.801095899
"16174","lyc_Solyc09g092310.1.1",0.801022026
"21473","pen_Solyc02g085390.2.1",0.800860394136421
"10648","lyc_Solyc09g059170.1.1",0.800519626
"51216","hab_Solyc09g014610.2.1",0.800350202
"5780","lyc_Solyc06g061200.1.1",0.799947321
"29407","pen_Solyc10g061830.1.1",0.799695860860991
"27876","pen_Solyc12g056850.1.1",0.7996621365406
"47725","hab_Solyc06g075660.2.1",0.799632302
"33839","pen_Solyc06g082030.2.1",0.799277219779297
"24298","pen_Solyc07g053950.1.1",0.798602509721883
"28481","pen_Solyc01g044250.1.1",0.798548617002628
"20520","pen_Solyc07g006500.2.1",0.798342683022309
"32126","pen_Solyc05g015880.2.1",0.798213168848497
"26077","pen_Solyc07g051820.2.1",0.798162355345739
"27962","pen_Solyc01g009770.2.1",0.797761789803567
"47752","hab_Solyc11g073150.1.1",0.797298801
"13158","lyc_Solyc06g007890.2.1",0.797220214
"14305","lyc_Solyc06g071830.2.1",0.796762246
"42003","hab_Solyc12g005300.1.1",0.79664899
"34714","pen_Solyc01g103640.2.1",0.796086448084009
"34664","pen_Solyc06g051190.1.1",0.795744283317188
"29942","pen_Solyc03g093140.2.1",0.79555400880135
"48051","hab_Solyc10g085950.1.1",0.795066861
"31248","pen_Solyc12g009050.1.1",0.795024186108699
"5870","lyc_Solyc09g007940.2.1",0.794816938
"24153","pen_Solyc07g064990.2.1",0.794673770574342
"52736","hab_Solyc11g021220.1.1",0.794457961
"22295","pen_Solyc02g078450.2.1",0.793936305338533
"21299","pen_Solyc03g034390.1.1",0.793894687894999
"9390","lyc_Solyc04g007000.1.1",0.793182701
"35432","hab_Solyc10g086580.1.1",0.793174382
"26868","pen_Solyc06g062460.2.1",0.793008771377916
"50486","hab_Solyc03g046270.2.1",0.792692983
"51901","hab_Solyc05g047680.2.1",0.792687578
"17216","lyc_Solyc01g007550.1.1",0.792669494
"39327","hab_Solyc12g006050.1.1",0.792494486
"47381","hab_Solyc01g011480.1.1",0.791870862
"25801","pen_Solyc02g080400.1.1",0.791386035576652
"51560","hab_Solyc05g021190.1.1",0.791310518
"29932","pen_Solyc07g062100.2.1",0.791014941458756
"46279","hab_Solyc08g076880.2.1",0.790673372
"42659","hab_Solyc09g008670.2.1",0.790629412
"26829","pen_Solyc04g078770.2.1",0.790591136683966
"12366","lyc_Solyc09g091600.2.1",0.790465484
"16406","lyc_Solyc06g059740.2.1",0.790295182
"50963","hab_Solyc01g099560.2.1",0.790248838
"22648","pen_Solyc10g017940.1.1",0.790095031022704
"29378","pen_Solyc10g047540.1.1",0.789905380272778
"19657","pen_Solyc06g054540.2.1",0.789602747767019
"32084","pen_Solyc01g005590.2.1",0.789381918448448
"29306","pen_Solyc10g047410.1.1",0.788717615139022
"17784","pen_Solyc02g062340.2.1",0.788689829083257
"49991","hab_Solyc01g060130.2.1",0.788255329
"34700","pen_Solyc01g079660.2.1",0.787364137401892
"51310","hab_Solyc08g065210.1.1",0.786882637
"27623","pen_Solyc09g097870.2.1",0.786738394296542
"35874","hab_Solyc11g008620.1.1",0.786338006
"34108","pen_Solyc06g024260.1.1",0.786086119698243
"43577","hab_Solyc06g061230.2.1",0.785947396
"23623","pen_Solyc03g114560.2.1",0.785527998314943
"14606","lyc_Solyc10g084950.1.1",0.785456582
"8855","lyc_Solyc01g006560.2.1",0.78539679
"35579","hab_Solyc06g007180.2.1",0.785060611
"29390","pen_Solyc10g083350.1.1",0.784427302640067
"17716","pen_Solyc02g063150.2.1",0.783462475646338
"23064","pen_Solyc01g007670.2.1",0.783341419761946
"49465","hab_Solyc10g048030.1.1",0.783183098
"28960","pen_Solyc02g092460.2.1",0.782836613651951
"50266","hab_Solyc04g014410.2.1",0.782587006
"30584","pen_Solyc10g084430.1.1",0.78236970726885
"33503","pen_Solyc09g008250.2.1",0.782304596191693
"45241","hab_Solyc02g021260.1.1",0.782263964
"11415","lyc_Solyc08g075540.2.1",0.782256774
"50326","hab_Solyc08g066770.2.1",0.781807839
"33764","pen_Solyc10g011650.2.1",0.781737897081197
"28564","pen_Solyc01g099260.2.1",0.781556410672422
"23169","pen_Solyc10g011660.2.1",0.781008331487064
"25350","pen_Solyc05g050110.2.1",0.780878080413988
"45299","hab_Solyc10g084840.1.1",0.78061025
"27483","pen_Solyc08g080720.2.1",0.780295247782029
"18549","pen_Solyc03g118780.2.1",0.780267744093383
"34287","pen_Solyc03g026230.1.1",0.779919046083569
"4929","lyc_Solyc07g061730.2.1",0.779594271
"24006","pen_Solyc08g075210.1.1",0.779518131080285
"21577","pen_Solyc03g096290.2.1",0.779112645629485
"31885","pen_Solyc03g044630.1.1",0.778751166200865
"35515","hab_Solyc12g099930.1.1",0.778195789
"17732","pen_Solyc02g070990.1.1",0.778180221058868
"34453","pen_Solyc07g055660.2.1",0.777869114739024
"16084","lyc_Solyc01g007160.2.1",0.77768711
"45634","hab_Solyc06g068520.2.1",0.777365142
"12607","lyc_Solyc10g078250.1.1",0.777222093
"33596","pen_Solyc03g093540.1.1",0.776591096514242
"80","lyc_Solyc12g009650.1.1",0.77642814
"51344","hab_Solyc05g050290.1.1",0.776133588
"34006","pen_Solyc04g055050.1.1",0.775244240932965
"31284","pen_Solyc08g008050.2.1",0.775138715948151
"22580","pen_Solyc10g009410.1.1",0.774977843870686
"34733","pen_Solyc02g032950.2.1",0.774792295700397
"28379","pen_Solyc03g007710.2.1",0.774467376889204
"49491","hab_Solyc05g010450.1.1",0.773864102
"23353","pen_Solyc06g049050.2.1",0.773318960931456
"17759","pen_Solyc02g091560.2.1",0.773076446256814
"22032","pen_Solyc02g071700.2.1",0.773029254445271
"48576","hab_Solyc02g077430.2.1",0.772941078
"33369","pen_Solyc02g065590.2.1",0.772868535906338
"28499","pen_Solyc09g089610.2.1",0.772409880112361
"49347","hab_Solyc08g080750.2.1",0.772271269
"26037","pen_Solyc01g103630.2.1",0.771895658665985
"51697","hab_Solyc09g064490.1.1",0.771776322
"49067","hab_Solyc02g090290.2.1",0.771668333
"31575","pen_Solyc02g090490.2.1",0.771531410432974
"17883","pen_Solyc09g075360.2.1",0.7713329411514
"20155","pen_Solyc09g007760.2.1",0.771323961092668
"23315","pen_Solyc06g083080.2.1",0.771234854573206
"33670","pen_Solyc04g039790.1.1",0.770960492769836
"34961","pen_Solyc05g007900.2.1",0.770839853046049
"33051","pen_Solyc05g046140.2.1",0.770705316770231
"10555","lyc_Solyc03g005280.2.1",0.770324475
"43939","hab_Solyc09g092500.1.1",0.769644244
"47129","hab_Solyc03g083380.2.1",0.769237287
"49072","hab_Solyc08g028690.2.1",0.76909063
"50614","hab_Solyc12g017370.1.1",0.769086576
"13982","lyc_Solyc01g058030.1.1",0.768807674
"21017","pen_Solyc06g068500.2.1",0.768542691873031
"11663","lyc_Solyc06g083860.2.1",0.768207323
"22771","pen_Solyc01g066870.2.1",0.768192610126873
"30880","pen_Solyc09g018230.1.1",0.767342064489046
"32946","pen_Solyc05g053790.1.1",0.767103220981633
"3697","lyc_Solyc07g017610.2.1",0.767006156
"23966","pen_Solyc06g063340.2.1",0.766464609489736
"18462","pen_Solyc02g078150.2.1",0.766190969100716
"30824","pen_Solyc11g051170.1.1",0.765990885169715
"35598","hab_Solyc06g073260.2.1",0.765978156
"8737","lyc_Solyc09g097890.2.1",0.765665262
"29194","pen_Solyc11g050770.1.1",0.765510900598279
"51456","hab_Solyc12g088190.1.1",0.765457941
"34722","pen_Solyc05g009230.1.1",0.765363171716655
"47913","hab_Solyc04g006930.2.1",0.765114778
"20246","pen_Solyc10g080880.1.1",0.764842768646797
"10048","lyc_Solyc04g054800.2.1",0.764754137
"47119","hab_Solyc10g061830.1.1",0.763953159
"33915","pen_Solyc07g005090.2.1",0.763899605934709
"11292","lyc_Solyc02g064560.1.1",0.763661559
"30201","pen_Solyc04g006930.2.1",0.763611002819768
"51657","hab_Solyc06g050920.2.1",0.763346687
"15999","lyc_Solyc05g013260.1.1",0.763169146
"30479","pen_Solyc11g011440.1.1",0.763106173554602
"46391","hab_Solyc09g072820.2.1",0.763021462
"34844","pen_Solyc09g008370.1.1",0.762395604352198
"44869","hab_Solyc03g112320.2.1",0.762214755
"18943","pen_Solyc03g115050.2.1",0.762047795452895
"17720","pen_Solyc10g086580.1.1",0.761979242930168
"21564","pen_Solyc06g007160.2.1",0.76175847487454
"39901","hab_Solyc09g009830.2.1",0.761515329
"30575","pen_Solyc05g050130.2.1",0.761306773718341
"33338","pen_Solyc02g091310.1.1",0.761077506288085
"29046","pen_Solyc11g027840.1.1",0.760730070966133
"16788","lyc_Solyc05g053060.1.1",0.760276738
"23770","pen_Solyc01g017220.1.1",0.760201549166912
"47253","hab_Solyc02g072240.2.1",0.759940611
"16177","lyc_Solyc02g085120.2.1",0.759721633
"23836","pen_Solyc03g114850.2.1",0.759679144158128
"47513","hab_Solyc07g007270.2.1",0.759551139
"31048","pen_Solyc02g063230.1.1",0.759412803938749
"40209","hab_Solyc10g054870.1.1",0.759281796
"34932","pen_Solyc02g083790.2.1",0.759098278317193
"45813","hab_Solyc09g065170.1.1",0.75906161
"9291","lyc_Solyc02g085750.2.1",0.758537972
"30708","pen_Solyc03g013440.2.1",0.758309621533432
"36183","hab_Solyc08g007040.2.1",0.757588418
"3903","lyc_Solyc12g006050.1.1",0.757503526
"30796","pen_Solyc08g005930.1.1",0.757228143126959
"23520","pen_Solyc04g079130.2.1",0.757154237550237
"7361","lyc_Solyc08g080040.2.1",0.756510632
"34821","pen_Solyc09g047910.2.1",0.75598352097113
"19536","pen_Solyc12g099650.1.1",0.755791068699945
"33371","pen_Solyc02g093270.2.1",0.755311719131527
"30624","pen_Solyc08g015770.2.1",0.755128141140102
"32777","pen_Solyc04g040220.2.1",0.75463830846678
"28038","pen_Solyc06g060760.2.1",0.7544801903177
"32656","pen_Solyc11g010340.1.1",0.754359272868408
"33509","pen_Solyc11g011810.1.1",0.754146895942443
"33323","pen_Solyc02g087810.2.1",0.754101871726051
"31784","pen_Solyc02g077100.2.1",0.753951709131243
"48052","hab_Solyc12g010960.1.1",0.753943853
"24236","pen_Solyc04g072740.2.1",0.753926923299506
"33778","pen_Solyc11g010130.1.1",0.753723359415559
"35211","pen_Solyc08g080290.2.1",0.753712400207567
"32971","pen_Solyc09g091920.2.1",0.753002938790534
"34442","pen_Solyc08g014610.2.1",0.752826026816756
"16066","lyc_Solyc11g010130.1.1",0.752795067
"23595","pen_Solyc04g081530.1.1",0.75263037543
"21027","pen_Solyc06g072700.2.1",0.752592807929843
"17730","pen_Solyc02g084440.2.1",0.752436325418146
"13092","lyc_Solyc09g089720.1.1",0.752325412
"27590","pen_Solyc01g086690.2.1",0.7522387146872
"21541","pen_Solyc12g036170.1.1",0.751987211974111
"34793","pen_Solyc12g009800.1.1",0.75196596738934
"30583","pen_Solyc07g007920.1.1",0.751887258048545
"43328","hab_Solyc04g078640.1.1",0.751424087
"14457","lyc_Solyc12g014520.1.1",0.751290709
"10260","lyc_Solyc02g032940.2.1",0.751137802
"16285","lyc_Solyc01g007360.2.1",0.751039416
"41814","hab_Solyc02g014860.2.1",0.751023261
"32774","pen_Solyc03g046270.2.1",0.750926371682538
"32509","pen_Solyc02g085190.1.1",0.750813232800678
"24225","pen_Solyc04g077010.2.1",0.750159511140993
"31255","pen_Solyc10g009270.2.1",0.750063420979239
"31171","pen_Solyc03g121400.1.1",0.750046599012194
"18361","pen_Solyc07g063850.2.1",0.749893576255836
"49998","hab_Solyc10g047110.1.1",0.749605032
"4932","lyc_Solyc09g075210.2.1",0.74958952
"17739","pen_Solyc02g070970.1.1",0.749513054126616
"31239","pen_Solyc08g069180.2.1",0.749004290499195
"22130","pen_Solyc09g018890.2.1",0.748860735084182
"38770","hab_Solyc10g005100.2.1",0.748853988
"24317","pen_Solyc03g094010.2.1",0.748788759424487
"29606","pen_Solyc12g027550.1.1",0.748720045541785
"25597","pen_Solyc04g009370.2.1",0.748168060496606
"26666","pen_Solyc01g009860.2.1",0.748135123065617
"33848","pen_Solyc05g021190.1.1",0.747606212598777
"17908","pen_Solyc06g069730.2.1",0.7474152198364
"34026","pen_Solyc07g066080.2.1",0.747279502014437
"17816","pen_Solyc06g082950.2.1",0.747164037774793
"31298","pen_Solyc02g093180.2.1",0.746374252562811
"32556","pen_Solyc05g006220.2.1",0.7457804678985
"52448","hab_Solyc05g055020.2.1",0.745723927
"34535","pen_Solyc02g077140.2.1",0.745433057691181
"33506","pen_Solyc02g063320.2.1",0.745423039659388
"46505","hab_Solyc06g054270.2.1",0.745339619
"31296","pen_Solyc10g005340.2.1",0.745035844197668
"52527","hab_Solyc10g008000.1.1",0.744293111
"19216","pen_Solyc06g060360.2.1",0.744269855044735
"36012","hab_Solyc05g006550.2.1",0.744198477
"17937","pen_Solyc01g007320.2.1",0.744167251418614
"26835","pen_Solyc01g008920.2.1",0.744006717289989
"30618","pen_Solyc11g010460.1.1",0.743565962521673
"32029","pen_Solyc05g016120.1.1",0.743534313050295
"31169","pen_Solyc02g067440.2.1",0.742842027808028
"34314","pen_Solyc09g015140.2.1",0.742651642101477
"11786","lyc_Solyc08g083060.2.1",0.742630165
"35028","pen_Solyc03g114360.2.1",0.742389774556056
"20094","pen_Solyc04g077500.2.1",0.741682606722715
"15663","lyc_Solyc12g019270.1.1",0.740883759
"48253","hab_Solyc01g007700.2.1",0.740826255
"33272","pen_Solyc12g099220.1.1",0.740763060575155
"29318","pen_Solyc08g080380.2.1",0.74072279532859
"35675","hab_Solyc07g041720.1.1",0.740698375
"50137","hab_Solyc04g005790.2.1",0.740694137
"14523","lyc_Solyc05g053660.1.1",0.740436123
"15632","lyc_Solyc11g071740.1.1",0.740249364
"21806","pen_Solyc02g089540.2.1",0.739888248334507
"31496","pen_Solyc01g104900.2.1",0.739029341237116
"26404","pen_Solyc09g065560.2.1",0.739011435650898
"28954","pen_Solyc03g116160.1.1",0.738624385232759
"25507","pen_Solyc11g012130.1.1",0.738508124982062
"14906","lyc_Solyc01g096340.2.1",0.738445606
"17308","lyc_Solyc06g062960.1.1",0.738357724
"20157","pen_Solyc00g187050.2.1",0.73812469210097
"47072","hab_Solyc04g082710.2.1",0.737924659
"30505","pen_Solyc03g093400.2.1",0.737635540678021
"34250","pen_Solyc01g111970.2.1",0.737605056527526
"49008","hab_Solyc10g005340.2.1",0.737480092
"18557","pen_Solyc01g107730.2.1",0.737293088300587
"47698","hab_Solyc02g079780.1.1",0.7371229
"47970","hab_Solyc02g093550.2.1",0.736217948
"32142","pen_Solyc12g044260.1.1",0.736008728375737
"29669","pen_Solyc01g011480.1.1",0.735707955293891
"20046","pen_Solyc01g096940.2.1",0.735648150454128
"29330","pen_Solyc02g069390.1.1",0.735494862025044
"45642","hab_Solyc09g010020.2.1",0.73504945
"35667","hab_Solyc09g011810.2.1",0.734830867
"34127","pen_Solyc02g079140.1.1",0.734660868098566
"34557","pen_Solyc06g035960.2.1",0.734494235717052
"37869","hab_Solyc00g187050.2.1",0.734408222
"36019","hab_Solyc02g067050.2.1",0.734330973
"52229","hab_Solyc10g019000.1.1",0.734314481
"17528","lyc_Solyc12g009630.1.1",0.733254321
"27636","pen_Solyc06g036640.2.1",0.732837821636254
"20862","pen_Solyc01g091540.1.1",0.732390524868239
"32954","pen_Solyc08g062680.1.1",0.732198950155017
"38685","hab_Solyc01g006330.2.1",0.732100966
"47389","hab_Solyc11g013450.1.1",0.731784527
"48264","hab_Solyc03g117850.2.1",0.731647748
"20193","pen_Solyc01g106750.1.1",0.731621368622501
"19990","pen_Solyc03g113910.2.1",0.731340078321645
"34164","pen_Solyc08g076830.1.1",0.731319003160001
"45210","hab_Solyc03g098790.1.1",0.73130848
"34621","pen_Solyc06g063280.1.1",0.731147907789928
"31897","pen_Solyc12g005700.1.1",0.730974777357392
"16611","lyc_Solyc06g034340.1.1",0.730769356
"31236","pen_Solyc05g014720.2.1",0.7304591398606
"27207","pen_Solyc10g055260.1.1",0.730406465732698
"19815","pen_Solyc04g056580.2.1",0.730123407918515
