"","genes","logFC.groupP4d","logFC.groupP4p","logFC.groupP5d","logFC.groupP5p","logFC.groupP6d","logFC.groupP6p","logCPM","F","PValue","FDR"
"7327","Solyc04g009570.2.1",-0.541980823452699,-1.24909655959071,-0.818505134478947,-0.778936700398736,-1.51188955194832,-1.60520722224602,2.76416790228838,1.91769277141726,0.126853839599953,0.452006509406574
"19415","Solyc12g027580.1.1",-0.297181456334845,-0.103204966197739,-0.486618437264968,-0.253006559807331,-0.912288056810164,-0.534128276967389,5.23565856428963,2.68035670417991,0.126855342483644,0.452006509406574
"7236","Solyc04g008430.1.1",0.403637802306308,-0.096241531338401,-0.353235695065291,-0.217947564966663,-0.953435038160609,-0.506762771636427,3.44235245640202,3.11751158038045,0.126894142148311,0.452006509406574
"4669","Solyc02g091430.2.1",-0.490236932313695,-0.72962586900806,-1.08845957879315,-0.430631362634498,-1.39389717313547,-0.746573993526931,4.11817761127994,1.91745932451341,0.126895404532187,0.452006509406574
"12197","Solyc07g018250.1.1",1.01816739730995,0.349870667214268,1.36372031720284,1.51477315670815,0.855861630422726,0.383984298694452,3.32589699372808,1.91734712946356,0.126915385680878,0.452006509406574
"8901","Solyc05g007290.1.1",0.181444821139805,-0.0530050552315685,-0.144286092575471,-0.0474306629965252,-1.19798655015041,-0.530568250838825,3.40404014799142,3.03487876354855,0.126940782276127,0.452006509406574
"20189","Solyc01g008220.2.1",-1.85568734559088,-0.198921457295036,-0.461177853410239,0.469295291332527,-1.22387365370661,-0.674513173106782,1.8666181897483,1.91713230775123,0.126953652901488,0.452006509406574
"12046","Solyc07g007970.2.1",0.10759683792709,0.167651168340935,0.49808187582182,0.500453376372712,0.868311467889889,0.701294707022119,4.63278435757661,4.22044781232878,0.126960466387601,0.452006509406574
"11090","Solyc06g068360.2.1",0.347540041531292,-0.171588608728999,-0.446379368637149,0.682525444588701,0.0462801379290577,0.630208269306651,4.3046127751623,1.91598259588701,0.127158657386577,0.452622163139387
"13229","Solyc07g066190.1.1",-1.51954008038446,-0.88480199602784,-0.866160423890725,-0.628714632991665,-1.53451322967579,-1.08774492484845,2.52179063956067,2.09082199154983,0.127210084301392,0.452715268227938
"11566","Solyc06g076300.2.1",0.170383391898286,0.0394740493323915,-0.675656359278293,0.125004186466293,-0.801266576952462,-0.119890454777721,3.94162840864524,2.07213019992608,0.127489343065839,0.45361898332165
"10370","Solyc06g030490.2.1",0.79767672751288,0.84470692563117,0.196779902116972,0.770572696228609,0.522006192078435,0.304125539952247,4.6232709439388,2.64951780553322,0.127551221726326,0.453749034397763
"4245","Solyc02g085450.1.1",-0.0349727016718618,-0.00635523149364894,-1.04687423330776,0.317474729495065,-1.33219705023786,-0.0224373036319174,2.53474671987224,2.88696873960369,0.127584430445208,0.453777064011496
"2606","Solyc01g109880.2.1",-1.06430515983253,-1.65437989890615,-0.762899182829254,-0.708726457017427,-0.210654860178354,-0.0940195731931158,4.30216785860305,1.9122945763865,0.127818555097783,0.45451953445351
"10200","Solyc06g007870.2.1",-0.242944251465168,0.495733325451635,0.410948275918877,-0.122743581992988,-0.91040543241559,-0.0480755930094246,3.27207018433719,1.91192668421954,0.127888194011933,0.454676919175188
"17496","Solyc11g005300.1.1",0.266906851799281,0.814436293850149,-2.31256820130459,0.283354864233922,-0.848063616948406,1.1808526608781,1.8515406728647,1.91128885508713,0.127999116177561,0.45498098538115
"20023","Solyc12g097040.1.1",-0.530217867606796,0.256190586105121,-0.716174231485318,0.207382329201782,-0.875705193587494,-1.13155003642053,2.77580691799274,1.91081937493442,0.128083493092482,0.455190592888675
"9513","Solyc05g032620.1.1",-0.956611242878068,-0.619090575553937,0.405781910076784,-0.68548245264644,-1.58321572826496,0.128899191022749,2.14818906692688,1.91049684661845,0.128141492181807,0.455306392787997
"12539","Solyc07g047610.2.1",0.385420223278286,0.243468008052312,0.134542407848462,0.372971746611737,-0.542721823109259,-0.209156440453626,4.57414298494486,5.24996388856403,0.12819125656446,0.455392893387327
"9011","Solyc05g008840.1.1",-1.69102993865598,-0.551397271578053,-0.330736942291412,-0.450245439244511,-2.08517141368014,-0.155327404583141,1.86508646274181,2.15497096869256,0.128305895924243,0.455709779041
"1635","Solyc01g095590.2.1",-0.0521211220189367,-0.339633940483513,-0.256886679637171,-0.329906609045138,-0.81873433632868,-0.562889703070306,5.91895002429878,2.43070645434297,0.128452588355214,0.456082938831885
"11185","Solyc06g069730.2.1",-0.857680738991899,0.0799176047002346,-0.971176122104723,-1.84513843949796,0.345045602246479,-1.36497257103934,6.65167465699027,1.90869404872864,0.128466177810995,0.456082938831885
"12904","Solyc07g056640.1.1",0.234650569872197,0.264495727728551,-1.27154511478598,0.482614477699069,0.168958530103002,0.21508596243718,3.84510081926927,1.90857674085474,0.128487334205109,0.456082938831885
"7747","Solyc04g050360.1.1",0.837020515521716,0.274451377832136,1.18800262870864,1.25079836484631,1.14993582508809,1.39021699968869,2.89973108317897,2.26497765352961,0.128606293248662,0.456414766947264
"7576","Solyc04g024420.2.1",-0.0813531541845957,0.400705474370579,-0.284017905431712,-0.166972705322737,-0.790335281683533,-0.2747057438365,4.1185027616968,3.33376817503525,0.12868618318922,0.456577630979753
"8518","Solyc04g080240.2.1",0.106668140596963,0.118205099945343,0.149020411242021,-0.270221850348017,-0.550855833074737,-0.426807660656933,8.6878042579656,1.94598772738064,0.128703155816229,0.456577630979753
"17722","Solyc11g008450.1.1",-0.104128778082885,0.0407468628230135,-0.328381825298133,0.544770748824348,1.2945244127478,0.417493868689214,2.56000218627336,1.90701656060614,0.128769050691591,0.456666881446086
"21000","Solyc02g062960.2.1",2.58932020859624,0.814821897876534,1.60806682598982,2.34432083337062,1.73903007493503,2.99360037986963,1.94937644955176,1.90685530653587,0.128798203787205,0.456666881446086
"17575","Solyc11g006430.1.1",0.754070380231864,0.442897831715012,0.4681260068592,0.482913981341758,0.915028050815701,1.02163678853599,4.39599821149722,2.57661578556893,0.12881822430106,0.456666881446086
"1381","Solyc01g090410.2.1",1.41689531513315,0.512125840977381,0.714077126049995,0.965357178061545,2.45320168313674,0.525956081889344,1.96555576842314,1.90667794160944,0.128830277355764,0.456666881446086
"4593","Solyc02g090200.2.1",-0.622195708602596,-0.294172006589253,-0.62305834340078,-0.453554940115367,-0.826946092875647,-0.577598313045377,6.66820019487938,1.97403987077742,0.128990113097609,0.457077792847733
"2301","Solyc01g105370.2.1",0.116037150479381,-1.13797163220798,-0.0775476796234075,-0.0285223889964863,-0.734236388012011,-0.613763015341568,3.18069455266093,2.98402391449533,0.129009015057117,0.457077792847733
"7369","Solyc04g010200.1.1",0.506480831683575,0.462276418877298,0.704060461453602,0.813747038106798,-0.430999805611668,-0.579441096434666,3.698838279473,1.90561457855512,0.129022740632486,0.457077792847733
"15150","Solyc09g014300.2.1",-0.58693364173888,-0.310298964680516,-0.603567211851129,-0.446988371397113,-0.982096898584281,-0.773580013089521,4.69636639650911,1.90534604392285,0.129071390504897,0.457159739204275
"2578","Solyc01g109510.2.1",-0.0466908535823416,-0.106754514797599,-0.30588079222314,-0.163472268639873,-0.781328327638693,-0.526288594927789,7.33771746473571,4.23331924420155,0.129120737933975,0.457211060007241
"16911","Solyc10g076910.1.1",-0.201384073778533,0.0879202757457827,8.32701241146569e-05,-0.202729184294895,-0.622136024613169,-0.56846844006171,6.16852864759594,3.92896507227131,0.12915472582702,0.457211060007241
"5090","Solyc03g007250.1.1",-0.0864016985809614,0.0316799395686752,-0.630005962159212,-0.259365809558113,-0.827319855013439,-0.576829033727326,4.42451878784281,2.05119830887719,0.129162443466182,0.457211060007241
"24982","Solyc11g044450.1.1",2.52287035028941,2.55775430596359,2.08692247524372,2.72048283291963,2.48939301830886,3.18667814828108,1.73058745837173,1.9514197067896,0.129288201120584,0.457565808588555
"16081","Solyc09g097890.2.1",-0.0170916038495924,0.851576573597846,0.430923215819329,-0.424167799201954,2.03788269064713,1.4914336812742,2.79198350504069,1.90396454968061,0.129321969586885,0.457585459664008
"7376","Solyc04g010290.2.1",-0.0108119424779366,-0.193530544847319,0.0452175100016772,-0.32088878453825,-0.936118218234446,-0.299073116248619,4.73696553835169,5.03545447560584,0.129362415845266,0.457585459664008
"17532","Solyc11g005790.1.1",2.13540858037589,2.38425238327401,2.76060034433682,2.79198253396311,0.703775109905372,2.55946302112982,1.58010248416263,1.90356972338581,0.129393675561322,0.457585459664008
"4744","Solyc02g092440.2.1",0.269149377648735,0.576344114561642,0.511440050854827,0.681684079104745,0.777175149139934,0.758875536500699,6.46685752276135,1.903557358915,0.129395921778279,0.457585459664008
"8504","Solyc04g080080.2.1",0.16820770735329,-0.0779521088458678,-0.365870376369923,0.085102953647883,-0.777532369378605,-0.214202449094177,4.90179083643549,2.45791013118298,0.129564867550739,0.458003565402043
"8016","Solyc04g071650.2.1",0.436987047947775,0.492323805497414,0.544462792457929,0.522320533805125,-0.140218939131734,0.148299620530088,6.71375717890048,2.60299842718394,0.12956528436827,0.458003565402043
"10755","Solyc06g060390.2.1",0.308464819248607,0.565533865899849,0.669894052800548,0.555611923668937,1.02893495249148,0.93955924513549,4.24891960688675,2.53318230515678,0.129602801863456,0.458045806940979
"14234","Solyc08g076770.2.1",0.711361006936495,-0.308892476188016,0.703563598800768,0.690578227083532,1.55640675169504,1.07264174054197,2.74159309659503,1.90174257010961,0.12972604174024,0.458390934472663
"3728","Solyc02g078380.2.1",0.0894189645025845,0.515243988770194,-0.382569539192887,0.237952544713494,-0.340165285052526,-0.229733933596035,6.2639750003933,1.90103757486804,0.129854516256382,0.458754418996862
"17296","Solyc10g084260.1.1",-0.519367623079431,-0.419012260610897,-0.786394831123803,-0.306082505493205,-0.922882699074304,-1.11325375650262,3.80267735434259,2.11628991484982,0.129954365640106,0.458968104640098
"5363","Solyc03g033510.2.1",-0.315347319545976,0.192868636898583,0.443498417541206,-0.0373149452285834,0.233333659715775,0.879853952565072,3.68506680253686,1.90042507601061,0.129966240292449,0.458968104640098
"631","Solyc01g017600.2.1",1.01941802141462,0.665333849599323,1.76864826829265,-0.286146635228281,1.04853443254657,0.637384992742913,3.88930587607054,1.90026830607223,0.129994852001922,0.458978670400954
"17977","Solyc11g013070.1.1",0.0331366055842278,0.0637430602245316,-1.71562153911856,-0.658578800679524,-0.137578793510316,-0.641354146198957,2.63399556690747,2.75794041073552,0.130030380786289,0.459013649613076
"13655","Solyc08g029110.2.1",-0.120890972295772,-0.00429296432133407,-0.106066180969822,-0.184679755734261,0.529301913208184,0.407921414187738,5.56381104634222,4.59546095271612,0.130125856832373,0.459260190140262
"13586","Solyc08g015780.2.1",0.00516456291480225,0.204151095883471,0.0696059446363576,-0.0910849962729302,-0.706622262893504,-0.153484352319778,5.94340785206597,4.6602372660715,0.130229476920797,0.459315533191314
"9610","Solyc05g048750.2.1",-0.539754938340138,-0.482702811796198,-0.112302984222029,-0.0367685728032401,0.373392937328618,-0.0206536267786921,4.85155660314958,2.00652313269653,0.130246378811855,0.459315533191314
"14334","Solyc08g078210.2.1",-0.629878034239789,-0.70290483833845,-1.30778609422146,-0.67930722497209,-0.666441276369892,-1.10245944979126,4.83928732865516,1.89887256506633,0.130249869311479,0.459315533191314
"1746","Solyc01g097000.2.1",-0.399791135817855,-0.214733744692291,-0.271492660203594,-0.127084107930068,-0.889694504411445,-0.361817648566254,6.52994139222954,1.91976302526386,0.130260444392203,0.459315533191314
"16893","Solyc10g076600.1.1",-0.229785269648321,-0.0562677059590175,-0.46409165730094,-0.0206758295296517,-0.767644196727361,-0.359414391960118,6.86952888474794,4.25522831790126,0.130269730624899,0.459315533191314
"5667","Solyc03g078270.1.1",-0.547115945601932,-0.498070525576703,-0.545113292012934,-1.10420525085877,-1.24641555489999,-0.96957886168043,6.130748468352,1.89848211765373,0.130321299833442,0.459406943430956
"15440","Solyc09g062980.1.1",-1.18448941744669,0.351965794266402,0.91575147924704,0.737403098817917,0.495838809820161,1.3094375670056,2.2849129808987,1.89824067705367,0.130365490285199,0.459472311323893
"11745","Solyc06g083720.1.1",0.402300512911031,-0.0737902843137442,1.15776062962027,0.567699497287944,1.98076331257961,0.702776900739208,2.26916708622696,1.8979384735651,0.130420823638099,0.459576918858488
"20137","Solyc12g099890.1.1",0.120170388395192,0.163808765179427,0.333756898885494,0.207886697834131,0.787997459060298,0.518300901516599,7.1677252840157,5.23735482824182,0.130473997770252,0.459673878083394
"2617","Solyc01g110020.2.1",-0.778356304295354,-0.142176565201003,-0.506721614110718,-0.517802956363894,-0.849861168525822,-0.622061449055643,4.742159165712,1.8971900871466,0.130557956245046,0.459879234394417
"6301","Solyc03g113340.2.1",-0.407808696835689,0.255486967013647,-0.369685975618214,-0.159643474637421,0.590928426607178,-0.161922710786379,3.96704369298063,2.61323187651671,0.130603082598144,0.459947754029045
"6343","Solyc03g113880.2.1",-0.450853420694443,-0.351142823718402,-0.50587511732876,-0.41271268048647,-1.13212561025241,-0.656025490911916,4.42663827801793,3.84872522230524,0.130644744639544,0.460004048784871
"12305","Solyc07g038190.2.1",1.53552527499663,1.58279833838809,2.26592683020683,2.03106488378566,2.83553735528158,2.2117663101157,1.92542152960384,1.89647765198302,0.130688638094667,0.460068176747095
"17922","Solyc11g012290.1.1",-0.376770353986361,-0.398829652540691,-0.419822752167586,-0.486088509181391,-0.893089301308164,-0.651459183604042,6.48443243354319,2.97230392156592,0.130736120347232,0.460144910809559
"18056","Solyc11g018500.1.1",-0.605968052550214,-0.356401005775675,-0.718392179986262,-0.768352667182728,-0.17785616041764,-0.677235997445503,5.10778569053772,3.16061578832361,0.13077038425855,0.460151594883592
"9514","Solyc05g032650.1.1",-1.2273515496385,-0.824181455856995,-1.030053230532,-0.699341781068959,0.677293414557867,0.816307889643973,1.65650032469744,1.89592888207377,0.130789389960773,0.460151594883592
"7484","Solyc04g015330.2.1",0.08772829192037,-0.15960640372259,0.493555023387469,0.0978246040371175,0.857188534995973,0.470918369664345,4.00081274605502,2.12463055228561,0.130829614771598,0.460202738785232
"8689","Solyc04g082510.2.1",0.497857200377207,0.707312167487828,0.500398525606882,0.743198538217192,1.0167213961071,0.858259029164356,4.78992908143926,3.25577524853555,0.130935499677257,0.460484781452307
"14206","Solyc08g076360.2.1",0.0927297773008792,0.237100619162461,0.136248992115855,0.188892485842514,0.764039460307939,0.4961944762677,6.38681716206629,2.08067699146702,0.131008581077163,0.460651369970043
"15446","Solyc09g063130.2.1",0.386270894318306,0.508757971376369,0.305856534944869,0.124882802703169,0.886537321230026,0.301322847000452,8.29563438220161,1.89422443580898,0.131102825402049,0.460892291420272
"13105","Solyc07g064580.2.1",-0.0411189292663414,-0.209727819290212,-0.412812867461536,-0.254095572065153,-0.849979408332972,-0.31712220777233,6.92838601925759,2.53039969197,0.131218221900103,0.461207464261396
"3103","Solyc02g063000.2.1",-2.23418461023472,-1.66194706533365,-2.32416538692984,-3.24569793440623,0.0889870561997032,-1.24485607865327,1.9029700396749,1.8928754328745,0.131351441205682,0.461571217245417
"3535","Solyc02g071310.2.1",0.798852716885396,2.19468306845666,0.158515912981696,1.4945866651098,2.01915121971381,1.79338283216673,1.60904088456006,1.89260809149694,0.131400768282645,0.461571217245417
"283","Solyc01g006610.1.1",0.148718227776423,0.0936490200737882,-2.20639705787402,-2.79123343615438,-0.163606814599334,-6.44761481225115,2.71970408251074,1.92218989799587,0.131410643059572,0.461571217245417
"6181","Solyc03g111690.2.1",0.55862012726755,0.577680867429489,0.795743518851687,1.1282271165766,1.25214973305007,0.448656618531711,4.16939995515512,1.89247803734662,0.131424771374204,0.461571217245417
"13441","Solyc08g007430.1.1",1.24281458492453,-0.0412991565703539,1.46484838738643,0.916259752641268,2.18258842117963,0.367794446841252,1.68529665119486,1.89149772416542,0.131605844357475,0.462116562458676
"5842","Solyc03g093200.2.1",-0.467591320681743,-0.904239838579717,-0.883848329975007,-0.475290878081626,-1.0142590596155,-0.922735339362989,3.80972673859433,3.2166093293404,0.131950362092485,0.463210652625018
"17773","Solyc11g009080.1.1",-0.231521975643387,-0.219692986889685,-0.539519908553813,-0.405843600424432,-0.785596484145852,-0.712187251194698,9.80696346016262,4.15214134587329,0.131976841883853,0.463210652625018
"7229","Solyc04g008330.1.1",-0.407565568162433,0.10502088164413,-1.00479290075898,-0.351940363176201,-1.22612151089115,-1.16434548971983,2.97764573171079,1.88938443787185,0.131997055029349,0.463210652625018
"9739","Solyc05g052010.2.1",-0.288045123122283,-0.26753515870461,0.115454787954202,-0.187616980588745,-0.91767226026869,-0.577198402431141,4.88191438655898,1.88918682509159,0.132033697676134,0.463210652625018
"3448","Solyc02g070010.1.1",1.2438383217141,0.966910221878235,1.59074773429825,0.946483315926656,1.63652804257539,1.28100090960767,2.89482018207552,2.75004309718821,0.132070717857609,0.463210652625018
"195","Solyc01g005300.2.1",-0.368334958278192,-0.127783399417105,-0.318451150939167,-0.0950884362877237,-0.797589781175993,-0.53758936934902,6.59039588827301,2.66453507972539,0.132072565649377,0.463210652625018
"10136","Solyc06g006010.1.1",3.08138341362863,2.54957511747248,1.79002816235743,2.40090038069296,2.6624334550636,2.59209066497698,1.70263638627309,2.63740176547192,0.132195556159773,0.463525880247501
"3403","Solyc02g069450.2.1",-0.605777845458157,0.584053616614989,-0.696292625975307,-1.05001788025193,0.458149907372764,-0.93644839932802,7.31907121523646,1.88801626189594,0.132250964163824,0.463525880247501
"7961","Solyc04g064720.2.1",0.0904926428546222,0.33070619393807,0.581754136896832,0.610200596521852,1.24099486496343,0.624398256841972,3.34618636624953,2.97399871493527,0.132265256093339,0.463525880247501
"16661","Solyc10g047670.1.1",-0.226764256334728,-0.0449720096399284,-0.889337222884603,-0.147136819398047,-1.02890159728217,-0.0650783232604553,4.50521650737235,1.88793565374684,0.132265939147375,0.463525880247501
"5279","Solyc03g026220.2.1",-0.258036360632495,-0.100184799269048,-0.317016026218941,0.0878803829494333,-0.527508808750256,-0.735376276094409,5.50412461627079,3.83205881210994,0.132300113184437,0.463554963367729
"14586","Solyc08g081760.1.1",-0.285294984362662,-0.413128848254213,-0.395407171802678,-0.479995119509603,-0.87984437960817,-0.640775026638728,7.13828506096539,2.06074515591329,0.132338222242752,0.463597819999784
"11248","Solyc06g071550.2.1",0.250308559386429,0.202985018065037,0.299258047344673,0.278528750782909,0.895304017778661,0.417886734287263,5.46489261256406,4.92094023978754,0.132404407625059,0.463720882958788
"14076","Solyc08g074440.2.1",-0.230923979725361,-0.263988886557259,-0.204467139461746,-0.248060853776789,-0.881657508346914,-0.508903204213467,6.90561723370669,5.06674855191428,0.132425120693115,0.463720882958788
"1815","Solyc01g097930.2.1",1.09395102407955,1.25902465064846,0.366926151115687,1.15136167445187,0.756849265253581,0.926728626535992,3.38847356164699,2.73792295021057,0.132485112803242,0.463840296241953
"19756","Solyc12g056940.1.1",0.360389512098916,0.20987233621375,0.55904520164431,0.277447622774694,-0.124970352165931,-0.262284313999362,7.15669924736773,1.88625638451488,0.132578299410993,0.464075856574431
"17156","Solyc10g081230.1.1",-0.761456491378723,-0.418664004934059,-0.570616635219691,-0.466398321581241,-2.08406650474512,-2.01300437322524,1.79020108492223,2.08011907182228,0.132730226837508,0.46445830919676
"9806","Solyc05g053000.1.1",-0.697442430806045,-1.50145285537119,-0.401712420865519,-1.0715243792416,0.7121457763367,-0.211994926003208,2.32979741350569,1.88539181747591,0.132739410722155,0.46445830919676
"9768","Solyc05g052500.2.1",-0.225773082651573,-0.205618012517322,-0.557870471325788,0.380005035423525,-0.784423853222878,-0.321653202986104,3.76624817529366,2.03878497623335,0.132883559821098,0.464871894980465
"16302","Solyc10g007350.2.1",-0.298400543218835,-0.124985476407814,-0.468871493822263,0.0291410714978139,0.474827951470673,0.387642434126048,6.23937757564498,1.88437298883893,0.132929525044662,0.464941905735086
"17562","Solyc11g006250.1.1",1.02433177137474,0.64912057496549,1.15588249874543,1.20432728011838,1.81205718733955,0.895268036214164,8.47561157598299,1.88349342345628,0.133093876203704,0.465425881746899
"12880","Solyc07g056310.2.1",0.68852685066087,0.579070548988663,0.163266645334799,1.07101626321077,0.496263716834668,1.1740825474227,3.39328986169122,3.00998631200603,0.133259577025254,0.465914387667337
"20334","Solyc03g025720.2.1",0.310225224279278,0.112551692679749,0.147174475958713,-0.536026691687314,1.63692492564285,0.095316870872576,2.74479738243467,1.88246856160778,0.133285638305843,0.465914577609595
"16375","Solyc10g008410.1.1",-0.637462865244417,-0.50723163694724,-0.559494042888134,-0.531868567553314,0.108552291140548,-0.26936850157671,5.10765673091662,3.70413881863498,0.133480617794917,0.466505124423711
"3301","Solyc02g068050.2.1",-0.161106839654452,-0.14347536490308,0.262349773338159,-0.0620357686910688,0.592646359539734,0.0354406624745202,5.84464800296416,3.95939798836741,0.133739380813452,0.467234201524099
"18115","Solyc11g021240.1.1",0.712944914805435,0.434271950832182,0.376322485462849,0.754630122497579,0.0895615973800574,-1.04111792441226,3.68128599403756,1.88003885098285,0.133741389082645,0.467234201524099
"12684","Solyc07g053180.2.1",0.432034576204021,0.155486418431329,0.274302962789751,0.0772534147003356,0.839088272116682,0.534395664957879,6.23689004980238,1.87962938840087,0.133818350044724,0.467411920657289
"1645","Solyc01g095700.2.1",0.789920423845318,0.526082663707645,0.49678755307934,0.669799363565017,1.37465409580707,0.530816624664006,5.10788425843987,1.87919305951084,0.133900410410651,0.467589546568228
"7679","Solyc04g047670.2.1",-0.278177834106486,-1.0030528794377,-0.818093989901395,0.68638525442977,0.780583559268952,-0.982227676644175,1.81479025066457,1.87900463241868,0.133935863757637,0.467589546568228
"7374","Solyc04g010250.2.1",0.893277004599034,0.686404591692073,0.431015293199309,1.17475173939494,0.682097910290623,0.648427926315767,6.16715586216053,1.87894277248476,0.133947505050971,0.467589546568228
"18002","Solyc11g013450.1.1",-0.445325438292485,-0.260171632374931,-0.569957371179134,-0.550754550672922,0.759033557257284,0.173025903511273,3.08190987053953,1.87851418850349,0.134028187735817,0.467780047396682
"14263","Solyc08g077140.1.1",-0.0164174051057983,0.100180902762404,0.726897918669859,-0.122380354657479,0.857502945884377,0.206651049809305,5.61959519569629,1.87795947524367,0.134132688373418,0.46801315558567
"17936","Solyc11g012570.1.1",0.827825611219544,0.244911494549801,0.986688146623372,0.795666517504846,0.55194762405863,1.40160175948601,3.0860369497998,2.41181573980164,0.13414722600795,0.46801315558567
"5948","Solyc03g096050.2.1",0.117618898017491,-0.0751382442522512,0.953517608431805,-0.190543597894254,1.90354417922052,1.50239033471122,2.09375649240252,1.87672191787799,0.134366127402719,0.468677872289034
"14256","Solyc08g077050.2.1",0.420443769685904,0.220417075026273,0.964600243364929,0.219710109712261,1.00040294872854,0.888635933639449,3.55543565136891,1.87659507499449,0.134390077027562,0.468677872289034
"13937","Solyc08g067090.2.1",-0.064799828312224,-0.127023256166537,0.101269947226976,-0.140794587224479,-0.768932446685272,-0.360521508355076,8.0805907189117,4.90990984526677,0.134456945131246,0.468797314066309
"1875","Solyc01g098790.1.1",0.296432540180166,-1.88651938782436,-1.58383153269147,-1.42657132596212,-1.37561683196892,-1.09551088706432,1.89354745272592,1.87613669352488,0.134476661846875,0.468797314066309
"16756","Solyc10g054010.1.1",-3.66448286341942,-1.03955388381938,-1.79659227383062,-1.03483950192745,-1.06798276549314,-1.3983118814578,1.73180272937163,1.87521163785678,0.134651571195823,0.469315738905287
"21390","Solyc10g074920.1.1",1.19585304586473,0.840548576144926,2.09677465479075,1.33765463374008,2.45328874716045,2.18454039203871,2.04835537859745,1.87422873066491,0.134837673292237,0.469872965771335
"8563","Solyc04g080860.1.1",-0.140824678980552,0.572677212985491,0.206494405861032,-0.0941926052693412,1.01406057164003,0.477576072813309,3.26657544613516,2.15343259529218,0.134997611146766,0.470338818299167
"16531","Solyc10g018580.1.1",-0.0027943929949338,0.228641334477244,-0.0670599001999431,0.398723521700364,-0.722399380096954,-1.73301804748649,3.89724213239537,1.87312413525351,0.135047128617257,0.470419854010918
"18922","Solyc12g006160.1.1",-0.444355563624889,-0.180247789218422,-0.565961679213693,-0.852051101651348,-1.11416679467215,-1.12643015399027,3.25026019932274,1.89119694332133,0.135160515936088,0.470723297627337
"13879","Solyc08g066150.1.1",1.52919454844537,1.55263779900268,0.497119380811578,-0.211391177098511,0.565074206529222,-0.528118067891276,1.48088103545665,1.96445150983458,0.135243593164406,0.470921082903856
"4079","Solyc02g083270.2.1",-0.261192994868163,-0.281209953172936,-0.383671554737731,-0.305174572620442,0.39292100926257,-0.0930385807108458,5.99841173850963,2.87594688342594,0.135322881647546,0.47110560138278
"9475","Solyc05g024430.2.1",-0.180626065126804,0.361816478531858,0.29649710488413,0.134883671617046,1.2031054075566,0.559675026561995,3.29862809700011,1.87137892445576,0.135378734795893,0.471164540006922
"5277","Solyc03g026200.2.1",0.132102920584888,0.416689982458953,-0.182876394332472,-0.323239149632563,0.846470602836673,0.454304747361717,4.74868174157433,1.87128336679493,0.135396915583259,0.471164540006922
"15400","Solyc09g059960.2.1",-0.125963906112621,-0.00997078168974601,-0.121973592515278,-0.0234681209743355,-0.692369099552945,-0.543044597325436,6.30349427223067,6.24120283279728,0.135418711498501,0.471164540006922
"18039","Solyc11g017250.1.1",0.323233191852387,0.188653870878415,0.889727603082626,0.451170491184323,1.2874747829074,0.671870783656984,6.47936734552709,1.87067548781124,0.135512628838288,0.471399756434551
"3355","Solyc02g068740.2.1",-0.551429733472534,-0.3302181190857,-0.235026862970794,-0.368665798653509,-1.57661835522057,-0.284052263011624,3.98444947755698,1.87039284037265,0.135566466724601,0.471495486579543
"18436","Solyc11g065890.1.1",-4.14922666017778,-0.311866016068651,-0.388895001902586,-0.760503255945506,-1.01529437246454,-1.47447648074735,1.22600032415044,2.04508684557557,0.135695611965428,0.471853045101056
"18873","Solyc12g005300.1.1",1.83331957871002,1.07157784959783,2.02923964803473,0.278006101233628,1.65096142395701,0.655630965438898,3.29434651635064,1.86888999359753,0.135853091043286,0.472308970704536
"16032","Solyc09g092100.2.1",0.394065416509843,0.508373708665648,0.480370945262676,0.356116284360012,-0.33452565811286,0.0339690335458439,5.01574250944691,3.14051349090191,0.135938828401479,0.472515349400951
"2922","Solyc02g030250.2.1",0.0431282595751034,-0.168603823789932,-0.0118594407387648,0.219453431724849,0.639113794424524,0.402655159603764,5.55873799078752,3.32021820307725,0.13607648981274,0.47290209796222
"3708","Solyc02g078130.2.1",1.45855279922381,0.958798997180561,1.43492153676326,1.55279556477272,1.04750588212454,1.9721591186742,3.88649904220471,1.8673111018999,0.136154883970371,0.473082766937392
"6469","Solyc03g115540.1.1",1.56456224568743,0.537064181710456,0.98839613395531,0.818439454659937,2.15900473019063,1.14955130040318,2.20332270210937,1.86699525081481,0.13621533840915,0.473201044715906
"3777","Solyc02g078970.2.1",-0.538049320004385,-0.452116687100107,-0.391843296428375,-0.501207127964885,-0.84002025162271,-0.720843583739044,6.31715720500118,5.93826024186415,0.136277814382744,0.473326297919127
"18954","Solyc12g006570.1.1",2.17136886793405,0.65825511744749,0.738851014540302,1.88749868400598,2.44068089179699,2.10683681494053,3.09252495591515,1.86638375710233,0.136332457092026,0.473424300989272
"143","Solyc00g147770.1.1",-0.0547770337252511,-0.2041643117194,-0.126451595057147,-0.674256122259212,-1.60274343264764,0.131245299846071,2.67795886958475,2.74838552419914,0.136365771182206,0.473448215257601
"6585","Solyc03g117150.2.1",1.78124408953331,1.56257202862509,2.07380632391254,1.8634250138952,0.586984915712958,2.21289753714875,2.0024452323625,1.86596619284158,0.13641249163464,0.473518656778644
"15700","Solyc09g075280.1.1",0.107883675416869,-0.159496713946913,0.0760873112480729,-0.10423323087586,-0.600467103069233,-0.595898456435775,5.39330012635683,3.93134065428918,0.136818777340499,0.474836961653436
