,genes,bcv
8499,Solyc04g080030.2.1,0.068606735
2300,Solyc01g105360.2.1,0.181229669
2455,Solyc01g107820.2.1,0.714166892
3009,Solyc02g050140.2.1,0.018859593
9713,Solyc05g051580.2.1,1.158914295
10957,Solyc06g065440.1.1,0.143885185
13281,Solyc08g005150.2.1,0.051355586
12990,Solyc07g062950.2.1,0.155380492
2494,Solyc01g108340.2.1,0.093311213
2110,Solyc01g102830.2.1,0.06193873
12491,Solyc07g044930.2.1,0.07742624
12725,Solyc07g053720.2.1,0.100503289
16173,Solyc10g005610.1.1,0.208342603
14651,Solyc08g082620.2.1,0.045089017
19313,Solyc12g015690.1.1,0.378976577
6017,Solyc03g097280.2.1,0.043721554
7311,Solyc04g009370.2.1,0.360808314
3990,Solyc02g082010.1.1,0.042140854
7305,Solyc04g009310.2.1,0.098485385
12246,Solyc07g022910.2.1,0.034340931
4991,Solyc03g005920.2.1,0.047151831
11837,Solyc07g005190.2.1,0.111925229
14822,Solyc09g007490.2.1,0.078012877
3985,Solyc02g081950.2.1,0.04764563
18218,Solyc11g042870.1.1,0.076801505
4466,Solyc02g088470.1.1,0.028227682
2059,Solyc01g101090.2.1,0.055191055
3522,Solyc02g071170.2.1,0.022271535
11199,Solyc06g070970.2.1,0.074164216
1301,Solyc01g088240.2.1,0.075647714
9254,Solyc05g013460.2.1,0.057498329
9993,Solyc05g055680.2.1,0.228974418
16438,Solyc10g009290.1.1,0.076789987
12045,Solyc07g007960.2.1,0.030020046
2220,Solyc01g104250.2.1,0.066278735
8392,Solyc04g078640.1.1,0.751424087
10276,Solyc06g009130.2.1,0.345157392
10611,Solyc06g052080.2.1,0.074376814
12600,Solyc07g049490.1.1,0.029735575
1533,Solyc01g094370.2.1,0.09136225
5104,Solyc03g007420.2.1,0.049467993
11531,Solyc06g075620.2.1,0.076790811
6378,Solyc03g114320.2.1,0.046149498
12590,Solyc07g049360.2.1,0.086624486
15694,Solyc09g075190.2.1,0.084649504
1623,Solyc01g095450.2.1,0.418955753
16056,Solyc09g092450.2.1,0.131741584
8512,Solyc04g080170.2.1,0.036946084
10358,Solyc06g018050.2.1,0.044833206
13261,Solyc07g066570.2.1,0.037744804
18394,Solyc11g065140.1.1,0.096215236
19315,Solyc12g015740.1.1,0.0407823
3156,Solyc02g064720.2.1,0.20330491
1135,Solyc01g080930.2.1,0.036722374
8629,Solyc04g081740.2.1,0.087339586
12194,Solyc07g018220.2.1,0.074014029
15532,Solyc09g065550.2.1,0.12890869
17975,Solyc11g013030.1.1,0.02850647
5145,Solyc03g007980.1.1,0.056899735
11009,Solyc06g066100.2.1,0.097918854
14219,Solyc08g076520.2.1,0.028462952
19736,Solyc12g056640.1.1,0.068678392
5849,Solyc03g093310.2.1,0.038392772
9044,Solyc05g009360.2.1,0.12630672
10177,Solyc06g007590.2.1,0.031838244
8917,Solyc05g007570.2.1,0.096774962
17413,Solyc10g085990.1.1,0.034979131
832,Solyc01g066590.2.1,0.029990736
2771,Solyc01g112050.2.1,0.071522679
7720,Solyc04g049760.2.1,0.121347762
14907,Solyc09g008700.1.1,0.095586055
829,Solyc01g066520.2.1,0.064709216
11719,Solyc06g083410.2.1,0.041777855
17558,Solyc11g006200.1.1,0.043792031
12724,Solyc07g053710.2.1,0.042685743
7819,Solyc04g054170.2.1,0.045508139
12971,Solyc07g062710.2.1,0.974268205
10514,Solyc06g050300.1.1,0.09168865
15270,Solyc09g030450.2.1,0.02370382
15838,Solyc09g083280.2.1,0.039369196
9359,Solyc05g015490.2.1,0.054369887
11649,Solyc06g082470.2.1,0.223163384
670,Solyc01g044270.2.1,0.043713785
9031,Solyc05g009160.2.1,0.048975178
12050,Solyc07g008010.2.1,0.369217978
1179,Solyc01g081520.2.1,0.038354313
3738,Solyc02g078500.2.1,0.343946723
16398,Solyc10g008760.2.1,0.010940483
1183,Solyc01g081610.2.1,0.019546743
3773,Solyc02g078920.2.1,0.029966924
13084,Solyc07g064290.2.1,0.045637013
769,Solyc01g058670.2.1,0.307650688
10576,Solyc06g051430.2.1,0.118915537
13710,Solyc08g048240.2.1,0.021766516
4699,Solyc02g091860.2.1,0.075960521
16363,Solyc10g008200.2.1,0.152064784
16921,Solyc10g077050.1.1,0.073952276
812,Solyc01g065720.2.1,0.037401671
19911,Solyc12g094520.1.1,0.159187103
4657,Solyc02g091240.1.1,0.052369111
14024,Solyc08g068430.2.1,0.055512829
14431,Solyc08g079530.2.1,0.02336582
18085,Solyc11g020190.1.1,0.066030773
6460,Solyc03g115440.1.1,0.025441521
16495,Solyc10g012430.2.1,0.06981585
4089,Solyc02g083390.2.1,0.025865466
16895,Solyc10g076690.1.1,0.053193943
1105,Solyc01g080580.2.1,0.138301836
3801,Solyc02g079250.2.1,0.16354896
8390,Solyc04g078620.2.1,0.108082978
8838,Solyc05g006530.2.1,0.180231903
17127,Solyc10g080930.1.1,0.315858436
17995,Solyc11g013310.1.1,0.139367004
2474,Solyc01g108080.2.1,0.139504524
9102,Solyc05g010240.2.1,0.340282681
11794,Solyc06g084290.2.1,0.063707402
12261,Solyc07g025370.2.1,0.041807703
13641,Solyc08g023490.2.1,0.02480503
9946,Solyc05g054990.2.1,0.083128198
16559,Solyc10g037960.1.1,0.059809342
7413,Solyc04g012040.2.1,0.101755785
9080,Solyc05g009880.2.1,0.365806027
16343,Solyc10g007950.2.1,0.046671228
19853,Solyc12g088660.1.1,0.099095852
3575,Solyc02g071990.2.1,0.107513048
7331,Solyc04g009630.2.1,0.050834123
9495,Solyc05g026130.2.1,0.071203946
9499,Solyc05g026310.2.1,0.036826149
13711,Solyc08g048250.2.1,0.03666372
465,Solyc01g009070.2.1,0.027026721
1220,Solyc01g087160.2.1,0.052058443
19989,Solyc12g096520.1.1,0.026486377
2093,Solyc01g102610.2.1,0.089530683
11631,Solyc06g082200.2.1,0.028470715
1211,Solyc01g087030.2.1,0.091711145
2998,Solyc02g043830.2.1,0.025574008
4417,Solyc02g087740.2.1,0.124537469
4464,Solyc02g088390.2.1,0.159907321
4619,Solyc02g090620.2.1,0.10146407
8653,Solyc04g082050.2.1,0.264584728
11756,Solyc06g083830.2.1,0.021671419
12687,Solyc07g053220.1.1,0.100290273
6178,Solyc03g111660.2.1,0.021844416
6480,Solyc03g115670.1.1,0.07261063
7019,Solyc03g123560.2.1,0.135632859
9878,Solyc05g054080.2.1,0.098654656
10160,Solyc06g007350.2.1,0.179797203
12011,Solyc07g007560.2.1,0.032733515
7817,Solyc04g053130.2.1,0.026585246
8894,Solyc05g007200.2.1,0.034339897
17635,Solyc11g007170.1.1,0.018376782
597,Solyc01g014480.2.1,0.016177741
1755,Solyc01g097130.2.1,0.033374095
6167,Solyc03g111550.2.1,0.136555985
1867,Solyc01g098700.2.1,0.098172634
11707,Solyc06g083220.2.1,0.135730819
3270,Solyc02g067660.2.1,0.112002318
7778,Solyc04g051280.2.1,0.079613565
19981,Solyc12g096420.1.1,0.142857415
1735,Solyc01g096880.2.1,0.269732927
2943,Solyc02g032300.2.1,0.030743549
17184,Solyc10g081570.1.1,0.105717101
18012,Solyc11g013760.1.1,0.196974465
1278,Solyc01g087910.2.1,0.078208166
2224,Solyc01g104300.2.1,0.053053541
3957,Solyc02g081520.2.1,0.037546109
6794,Solyc03g119710.2.1,0.077969251
8636,Solyc04g081850.2.1,0.037196091
10692,Solyc06g054400.2.1,0.074995207
11456,Solyc06g074450.1.1,0.11663422
12784,Solyc07g054690.1.1,0.130406538
9038,Solyc05g009300.1.1,0.400192593
1909,Solyc01g099240.2.1,0.032451495
3456,Solyc02g070240.2.1,0.037857499
7432,Solyc04g014490.1.1,0.034718908
7627,Solyc04g026280.2.1,0.033001473
13925,Solyc08g066940.2.1,0.226056196
13265,Solyc07g066620.2.1,0.127379432
7803,Solyc04g051710.1.1,0.154298512
8804,Solyc05g005990.2.1,0.029368316
17368,Solyc10g085320.1.1,0.027136589
7766,Solyc04g050760.2.1,0.045385665
7992,Solyc04g071310.2.1,0.025044485
12046,Solyc07g007970.2.1,0.041707402
13219,Solyc07g066060.2.1,0.060784895
13918,Solyc08g066840.2.1,0.131293508
8374,Solyc04g078400.2.1,0.050842256
10232,Solyc06g008340.2.1,0.035586641
8689,Solyc04g082510.2.1,0.025018286
230,Solyc01g005840.2.1,0.131756366
13439,Solyc08g007410.2.1,0.032969671
16406,Solyc10g008880.2.1,0.032051163
3315,Solyc02g068240.2.1,0.052500263
9368,Solyc05g015710.2.1,0.044832541
10907,Solyc06g064500.2.1,0.041785008
17810,Solyc11g010570.1.1,0.212510173
16217,Solyc10g006170.2.1,0.035822332
15337,Solyc09g055940.2.1,0.053277144
18711,Solyc11g071550.1.1,0.07717357
11715,Solyc06g083350.2.1,0.069266704
4184,Solyc02g084660.2.1,0.041761663
16360,Solyc10g008160.2.1,0.420322218
19562,Solyc12g042440.1.1,0.028647613
3400,Solyc02g069400.2.1,0.032595991
7655,Solyc04g040170.2.1,0.073605122
16573,Solyc10g039280.1.1,0.042779421
12529,Solyc07g045470.1.1,0.026765705
13354,Solyc08g006240.1.1,0.186316459
6049,Solyc03g097740.1.1,0.027261931
18094,Solyc11g020670.1.1,0.043568246
3409,Solyc02g069520.2.1,0.137743417
12498,Solyc07g045070.2.1,0.025820291
18541,Solyc11g067170.1.1,0.234506944
19440,Solyc12g035190.1.1,0.080390364
365,Solyc01g007760.2.1,0.045892079
1738,Solyc01g096910.2.1,0.026665096
3537,Solyc02g071330.2.1,0.021712069
6022,Solyc03g097340.1.1,0.078111381
10678,Solyc06g054080.2.1,0.062541387
1764,Solyc01g097270.2.1,0.128958065
3876,Solyc02g080400.1.1,0.062232219
12277,Solyc07g032080.2.1,0.03216671
18871,Solyc12g005280.1.1,0.12089701
9707,Solyc05g051490.2.1,0.04987844
14750,Solyc09g005600.2.1,0.016190302
409,Solyc01g008290.2.1,0.043172667
9718,Solyc05g051660.1.1,0.090030381
17254,Solyc10g083610.1.1,0.043570769
3044,Solyc02g062020.2.1,0.03228956
6597,Solyc03g117300.2.1,0.06795977
9714,Solyc05g051590.2.1,0.062671364
16357,Solyc10g008120.2.1,0.109688229
1769,Solyc01g097320.2.1,0.127257378
1892,Solyc01g099020.2.1,0.898767491
4496,Solyc02g088830.2.1,0.110637813
8309,Solyc04g077480.2.1,0.088435403
10972,Solyc06g065610.2.1,0.024229911
2148,Solyc01g103350.2.1,0.050078733
6333,Solyc03g113760.2.1,0.081289026
8567,Solyc04g080900.2.1,0.168304303
3222,Solyc02g066910.2.1,0.031874618
11204,Solyc06g071030.2.1,0.096040493
11827,Solyc07g005050.2.1,0.067253381
12215,Solyc07g020800.2.1,0.053221068
14073,Solyc08g074390.2.1,0.052154601
7544,Solyc04g016290.2.1,0.053938817
5159,Solyc03g019650.2.1,0.033107043
19015,Solyc12g008510.1.1,0.085456435
19882,Solyc12g089060.1.1,0.05534542
17478,Solyc11g005080.1.1,0.067625336
364,Solyc01g007750.2.1,0.076308024
1419,Solyc01g090940.2.1,0.115326279
12017,Solyc07g007620.2.1,0.064082545
15841,Solyc09g083330.2.1,0.087804335
3072,Solyc02g062540.2.1,0.045649551
4093,Solyc02g083430.1.1,0.091954949
2486,Solyc01g108210.2.1,0.452021332
3562,Solyc02g071800.2.1,0.495972923
12977,Solyc07g062770.2.1,0.112258744
1907,Solyc01g099220.2.1,0.059315382
14600,Solyc08g081960.1.1,0.186608703
16757,Solyc10g054030.1.1,0.069330361
18105,Solyc11g020820.1.1,0.068914866
4091,Solyc02g083410.2.1,0.111078491
11847,Solyc07g005360.2.1,0.054164042
3405,Solyc02g069470.2.1,0.082866302
4345,Solyc02g086800.2.1,0.043365713
10710,Solyc06g054650.2.1,0.026177213
16410,Solyc10g008930.1.1,0.19367794
17523,Solyc11g005690.1.1,0.212558706
460,Solyc01g009020.2.1,0.059515199
2207,Solyc01g104080.2.1,0.035830238
5307,Solyc03g031780.2.1,0.109371388
16237,Solyc10g006410.2.1,0.030410444
19925,Solyc12g094710.1.1,0.136656726
4120,Solyc02g083750.1.1,0.072216402
3822,Solyc02g079590.2.1,0.040197061
6358,Solyc03g114050.2.1,0.017490766
8768,Solyc05g005510.2.1,0.069651172
12855,Solyc07g055910.2.1,0.142627248
16013,Solyc09g091860.2.1,0.134580924
3254,Solyc02g067390.2.1,0.058201679
7095,Solyc04g005450.2.1,0.044452165
9741,Solyc05g052030.1.1,0.246778124
10814,Solyc06g061230.2.1,0.785947396
9874,Solyc05g054040.2.1,0.269379063
18373,Solyc11g064800.1.1,0.045861484
2908,Solyc02g024020.2.1,0.052927321
9873,Solyc05g054030.2.1,0.074800997
11723,Solyc06g083450.2.1,0.345926551
13361,Solyc08g006350.2.1,0.257006056
13779,Solyc08g062210.2.1,0.023238646
18731,Solyc11g071810.1.1,0.087528966
2714,Solyc01g111380.2.1,0.158305454
3395,Solyc02g069340.2.1,0.046590366
11429,Solyc06g074070.2.1,0.066935451
14513,Solyc08g080730.2.1,0.064494207
8273,Solyc04g077040.2.1,0.02855296
15236,Solyc09g018690.2.1,0.0255759
19010,Solyc12g008420.1.1,0.422459648
19474,Solyc12g036250.1.1,0.029379623
19944,Solyc12g095920.1.1,0.085450459
5329,Solyc03g032050.2.1,0.043942918
8258,Solyc04g076860.2.1,0.06235983
11395,Solyc06g073680.2.1,0.054618825
11414,Solyc06g073910.2.1,0.058437097
16885,Solyc10g076420.1.1,0.070580498
7870,Solyc04g055180.2.1,0.071758689
1852,Solyc01g098460.2.1,0.027181649
12503,Solyc07g045150.2.1,0.044756937
3136,Solyc02g063430.2.1,0.188010523
332,Solyc01g007250.2.1,0.019938567
393,Solyc01g008100.2.1,0.024292994
5773,Solyc03g082970.2.1,0.354382638
14157,Solyc08g075720.1.1,0.046837989
5283,Solyc03g026290.2.1,0.088385303
14536,Solyc08g081080.2.1,0.102187807
18696,Solyc11g071320.1.1,0.030087598
3292,Solyc02g067930.2.1,0.053865535
14471,Solyc08g080130.2.1,0.071711132
11104,Solyc06g068540.2.1,0.077260579
14590,Solyc08g081830.2.1,0.072253288
1842,Solyc01g098350.2.1,0.002880892
11577,Solyc06g076480.2.1,0.238903462
1487,Solyc01g091800.2.1,0.076988359
2061,Solyc01g101110.2.1,0.067499669
6728,Solyc03g118830.2.1,0.045827391
9994,Solyc05g055690.1.1,0.085669692
14832,Solyc09g007630.2.1,0.040170352
10126,Solyc06g005890.2.1,0.043899973
10387,Solyc06g034220.2.1,0.01835906
13104,Solyc07g064570.2.1,0.10517085
9079,Solyc05g009870.2.1,0.034905693
10286,Solyc06g009270.2.1,0.049793289
7919,Solyc04g058070.2.1,0.041450269
13285,Solyc08g005200.2.1,0.033132115
13396,Solyc08g006840.2.1,0.047159756
5030,Solyc03g006520.2.1,0.025633489
9672,Solyc05g050900.2.1,0.047347296
10924,Solyc06g064890.2.1,0.03924364
15743,Solyc09g075860.2.1,0.101942323
5796,Solyc03g083270.2.1,0.050756641
9774,Solyc05g052580.2.1,0.040201267
16992,Solyc10g079090.1.1,0.353547973
3082,Solyc02g062670.2.1,0.033045667
13544,Solyc08g014040.2.1,0.063685642
16879,Solyc10g076290.1.1,0.158147955
19574,Solyc12g042700.1.1,0.038783569
4493,Solyc02g088790.2.1,0.165288334
17390,Solyc10g085630.1.1,0.039103871
18277,Solyc11g045100.1.1,0.022980365
11907,Solyc07g006070.1.1,0.101113236
3004,Solyc02g044030.1.1,0.077834395
4706,Solyc02g091930.2.1,0.070717749
2044,Solyc01g100930.2.1,0.14602492
11405,Solyc06g073810.2.1,0.035402388
4910,Solyc02g094480.2.1,0.03154979
8072,Solyc04g072520.1.1,0.040558036
8868,Solyc05g006910.2.1,0.048905747
11043,Solyc06g066670.2.1,0.028633474
6940,Solyc03g121500.2.1,0.065017238
11413,Solyc06g073900.2.1,0.047851477
12610,Solyc07g049690.2.1,0.342178115
16616,Solyc10g045380.1.1,0.029535189
17712,Solyc11g008320.1.1,0.043259348
7396,Solyc04g011560.2.1,0.12246996
4536,Solyc02g089390.1.1,0.041051133
11181,Solyc06g069630.2.1,0.05413633
2071,Solyc01g102300.2.1,0.121194083
2166,Solyc01g103560.2.1,0.060914164
16523,Solyc10g018350.1.1,0.03454361
18253,Solyc11g044560.1.1,0.021940586
977,Solyc01g073910.2.1,0.048968097
2265,Solyc01g104880.2.1,0.057886279
8430,Solyc04g079140.2.1,0.059678675
10984,Solyc06g065740.2.1,0.071553758
14225,Solyc08g076610.2.1,0.055996029
17843,Solyc11g011030.1.1,0.534720587
1489,Solyc01g091820.2.1,0.021605382
5978,Solyc03g096820.2.1,0.030116458
6651,Solyc03g117930.2.1,0.090477897
13867,Solyc08g065990.2.1,0.017322817
966,Solyc01g073700.2.1,0.107501497
3524,Solyc02g071190.2.1,0.154096851
15528,Solyc09g065480.1.1,0.031973534
7046,Solyc03g123890.2.1,0.133964916
12520,Solyc07g045380.2.1,0.04881084
13660,Solyc08g029170.2.1,0.024329037
16936,Solyc10g078260.1.1,1.106603404
13612,Solyc08g016600.1.1,0.17075907
2780,Solyc01g112160.2.1,0.110786453
2902,Solyc02g023950.2.1,0.075443326
6439,Solyc03g115100.2.1,0.05759334
9353,Solyc05g015310.2.1,0.036314069
15100,Solyc09g011470.2.1,0.136951321
17387,Solyc10g085600.1.1,0.051738851
2749,Solyc01g111770.2.1,0.018217308
3921,Solyc02g081080.2.1,0.040913692
5800,Solyc03g083310.2.1,0.023797855
5105,Solyc03g007430.2.1,0.055250169
8003,Solyc04g071480.1.1,0.109455979
8358,Solyc04g078130.2.1,0.042849817
20127,Solyc12g099760.1.1,0.044798052
500,Solyc01g009820.2.1,0.044093136
3055,Solyc02g062250.2.1,0.051875546
6036,Solyc03g097550.2.1,0.040191082
11802,Solyc06g084400.2.1,0.049385292
13760,Solyc08g061590.2.1,0.055589699
13771,Solyc08g061930.2.1,0.054733338
17114,Solyc10g080720.1.1,0.025550375
19074,Solyc12g009230.1.1,0.025107267
5911,Solyc03g095240.2.1,0.036474608
17119,Solyc10g080810.1.1,0.007965848
18561,Solyc11g068480.1.1,0.132947054
19366,Solyc12g019060.1.1,0.06908405
2075,Solyc01g102350.2.1,0.054349048
4372,Solyc02g087180.2.1,0.021275849
12024,Solyc07g007690.2.1,0.060222428
6005,Solyc03g097140.2.1,0.041598662
6116,Solyc03g098760.1.1,0.64029018
4371,Solyc02g087170.2.1,0.025155736
5799,Solyc03g083300.2.1,0.05076038
6004,Solyc03g097130.2.1,0.132940225
7718,Solyc04g049710.2.1,0.046201956
13331,Solyc08g005960.1.1,1.683975864
5390,Solyc03g034020.2.1,0.178640405
7180,Solyc04g007510.2.1,0.038902043
5196,Solyc03g025190.2.1,0.377194984
9861,Solyc05g053820.2.1,0.101237354
15552,Solyc09g065790.1.1,0.32474144
15780,Solyc09g082470.2.1,0.075828574
8728,Solyc04g082920.2.1,0.11471444
15629,Solyc09g074270.2.1,0.124708624
16979,Solyc10g078900.1.1,0.020148669
9151,Solyc05g012060.2.1,0.056056508
17714,Solyc11g008350.1.1,0.088832804
16153,Solyc10g005310.2.1,0.032606446
4474,Solyc02g088570.1.1,0.042438914
6181,Solyc03g111690.2.1,0.214399648
19663,Solyc12g049420.1.1,0.026195945
1839,Solyc01g098320.2.1,0.200731696
11330,Solyc06g072790.2.1,0.02165679
16179,Solyc10g005670.1.1,0.074998876
1507,Solyc01g094010.2.1,0.064016094
2236,Solyc01g104500.2.1,0.052089737
11864,Solyc07g005580.2.1,0.12625899
13250,Solyc07g066440.2.1,0.06838317
17225,Solyc10g083160.1.1,0.037116705
4737,Solyc02g092360.2.1,0.020899837
13050,Solyc07g063820.2.1,0.055506502
17093,Solyc10g080470.1.1,0.097456106
3429,Solyc02g069770.2.1,0.13153464
6797,Solyc03g119740.2.1,0.096992693
6811,Solyc03g119920.1.1,0.14367415
11357,Solyc06g073240.2.1,0.043220359
19070,Solyc12g009180.1.1,0.06335145
2173,Solyc01g103630.2.1,0.182105251
3049,Solyc02g062130.2.1,0.106978743
18708,Solyc11g071510.1.1,0.020784369
19164,Solyc12g010520.1.1,0.044702382
2284,Solyc01g105140.2.1,0.096100236
9083,Solyc05g009910.2.1,0.058883999
10796,Solyc06g060990.2.1,0.060113842
12581,Solyc07g049230.1.1,0.246502524
5543,Solyc03g059010.2.1,0.019909028
19867,Solyc12g088880.1.1,0.020766989
9691,Solyc05g051240.1.1,0.031315752
20036,Solyc12g098370.1.1,0.145788391
3255,Solyc02g067420.2.1,0.052463403
8490,Solyc04g079940.2.1,0.315149075
16381,Solyc10g008490.2.1,0.122177921
19677,Solyc12g055750.1.1,0.027536627
948,Solyc01g068470.2.1,0.328824112
3657,Solyc02g077320.2.1,0.071930075
9014,Solyc05g008900.2.1,0.031252287
17420,Solyc10g086070.1.1,0.023919944
19267,Solyc12g014110.1.1,0.176200448
5354,Solyc03g033390.2.1,0.099842314
12376,Solyc07g041900.2.1,0.18558714
16811,Solyc10g055810.1.1,0.201819985
19116,Solyc12g009820.1.1,0.08651761
5012,Solyc03g006250.2.1,0.330209257
14988,Solyc09g009870.2.1,0.020216532
1714,Solyc01g096620.2.1,0.606589135
6760,Solyc03g119270.1.1,0.026353522
9362,Solyc05g015520.2.1,0.02063754
13467,Solyc08g007790.2.1,0.013004467
14912,Solyc09g008790.2.1,0.283593435
17503,Solyc11g005380.1.1,0.164595469
12082,Solyc07g008530.1.1,0.068958395
18730,Solyc11g071800.1.1,0.083069883
6619,Solyc03g117560.2.1,0.075644437
17384,Solyc10g085570.1.1,0.019948281
659,Solyc01g028900.2.1,0.044526142
7598,Solyc04g025170.2.1,0.053346273
7903,Solyc04g056630.2.1,0.021720734
12617,Solyc07g051820.2.1,0.720854532
2906,Solyc02g024000.2.1,0.025796403
13126,Solyc07g064880.2.1,0.153041236
6402,Solyc03g114660.1.1,0.02948787
9095,Solyc05g010110.1.1,0.079392699
9194,Solyc05g012590.2.1,0.030087598
10088,Solyc06g005230.1.1,0.037762795
11620,Solyc06g082070.2.1,0.194091245
17580,Solyc11g006490.1.1,0.030493257
3397,Solyc02g069370.2.1,0.054175727
11320,Solyc06g072610.2.1,0.060330733
1814,Solyc01g097920.2.1,0.182474153
20025,Solyc12g097070.1.1,0.039124988
2488,Solyc01g108250.2.1,0.040601745
4223,Solyc02g085130.2.1,0.14170801
5181,Solyc03g019930.2.1,0.069120451
2342,Solyc01g106030.2.1,0.034737872
5993,Solyc03g096990.2.1,0.033186802
13020,Solyc07g063340.2.1,0.051842831
3581,Solyc02g072080.1.1,0.050007712
4550,Solyc02g089640.2.1,0.059201686
6999,Solyc03g122290.2.1,0.071631889
8606,Solyc04g081410.2.1,0.044521506
8714,Solyc04g082770.2.1,0.051774609
16246,Solyc10g006530.2.1,0.6677806
19292,Solyc12g014430.1.1,0.033545051
4789,Solyc02g093000.2.1,0.037142059
5433,Solyc03g043950.2.1,0.097939605
13577,Solyc08g015630.2.1,0.056159593
18702,Solyc11g071430.1.1,0.091652531
12723,Solyc07g053700.2.1,0.107458371
15039,Solyc09g010510.2.1,0.156319346
15984,Solyc09g091450.2.1,0.090173145
18635,Solyc11g069450.1.1,0.059942825
16007,Solyc09g091790.2.1,0.033530121
1014,Solyc01g079410.2.1,0.20197797
18524,Solyc11g066990.1.1,0.02424297
6640,Solyc03g117810.2.1,0.183265558
9330,Solyc05g014690.1.1,0.04053678
15518,Solyc09g065290.2.1,0.063668067
16539,Solyc10g018870.1.1,0.034151444
2307,Solyc01g105460.2.1,0.134108463
4461,Solyc02g088330.2.1,0.043924957
1497,Solyc01g091910.2.1,0.03902984
1587,Solyc01g095010.2.1,0.025066564
3176,Solyc02g065110.2.1,0.082212141
3933,Solyc02g081250.1.1,0.04619486
10259,Solyc06g008870.2.1,0.443870429
12371,Solyc07g041770.1.1,0.11908557
15529,Solyc09g065510.2.1,0.047391751
183,Solyc01g005100.2.1,0.015836599
2638,Solyc01g110340.2.1,0.106141008
12982,Solyc07g062850.2.1,0.041718273
13501,Solyc08g008350.2.1,0.034392342
14826,Solyc09g007530.2.1,0.12768639
19365,Solyc12g019010.1.1,0.230329402
6749,Solyc03g119140.2.1,0.098006131
11428,Solyc06g074050.1.1,0.07042302
11651,Solyc06g082490.2.1,0.020674058
11796,Solyc06g084310.2.1,0.106773901
10421,Solyc06g036070.2.1,0.048195995
6555,Solyc03g116760.2.1,0.096849283
12936,Solyc07g062160.2.1,0.023173602
12965,Solyc07g062640.2.1,0.0455703
15976,Solyc09g091260.2.1,0.058816573
15917,Solyc09g090500.2.1,0.110687564
12714,Solyc07g053600.2.1,0.035112311
17563,Solyc11g006270.1.1,0.115023087
21,Solyc00g007060.2.1,0.038426665
14967,Solyc09g009540.2.1,0.074353165
2,Solyc00g005050.2.1,0.038430832
17608,Solyc11g006830.1.1,0.03139933
1368,Solyc01g090220.2.1,0.078584419
18019,Solyc11g013890.1.1,0.043335548
20,Solyc00g007010.2.1,0.029599719
10948,Solyc06g065330.2.1,0.034940998
19828,Solyc12g088210.1.1,0.044325755
11484,Solyc06g074840.2.1,0.029738555
13383,Solyc08g006660.1.1,0.05709631
3632,Solyc02g076870.2.1,0.056562964
7969,Solyc04g064820.2.1,0.032657615
17531,Solyc11g005770.1.1,0.122115369
8272,Solyc04g077030.2.1,0.118385559
8947,Solyc05g007930.2.1,0.04893175
19260,Solyc12g014040.1.1,0.075514517
4242,Solyc02g085400.2.1,0.599225378
6938,Solyc03g121480.2.1,0.069608178
10969,Solyc06g065570.2.1,0.139914669
7695,Solyc04g049160.2.1,0.019113287
11042,Solyc06g066660.2.1,0.188800273
14932,Solyc09g009100.2.1,0.054157797
900,Solyc01g067710.2.1,0.069633378
2876,Solyc02g021400.1.1,0.174199295
12290,Solyc07g032480.2.1,0.030803627
4594,Solyc02g090220.2.1,0.179902538
13094,Solyc07g064440.2.1,0.031296485
15417,Solyc09g061390.1.1,0.725951978
3445,Solyc02g069970.2.1,0.094823645
9907,Solyc05g054460.2.1,0.038059574
15730,Solyc09g075710.1.1,0.263580504
4357,Solyc02g086940.2.1,0.042123757
12771,Solyc07g054440.2.1,0.036938803
3159,Solyc02g064750.2.1,0.023764379
10895,Solyc06g063320.2.1,0.092662442
14097,Solyc08g074740.2.1,0.055098425
1205,Solyc01g086950.2.1,0.036721337
3264,Solyc02g067540.2.1,0.101774802
6854,Solyc03g120480.2.1,0.044031205
9471,Solyc05g024260.2.1,0.867279545
14783,Solyc09g007080.2.1,0.10337999
8805,Solyc05g006000.2.1,0.034046546
19013,Solyc12g008490.1.1,0.10154213
1348,Solyc01g089850.2.1,0.2699394
9165,Solyc05g012220.2.1,0.032101847
17512,Solyc11g005560.1.1,0.140859031
2974,Solyc02g036340.2.1,0.079025516
7227,Solyc04g008300.1.1,0.03235144
9923,Solyc05g054680.1.1,0.038492076
6459,Solyc03g115420.1.1,0.069306275
17092,Solyc10g080450.1.1,0.065171063
4642,Solyc02g090960.1.1,0.155905935
13359,Solyc08g006320.2.1,0.10962634
19871,Solyc12g088920.1.1,0.025393386
10579,Solyc06g051460.2.1,0.044776112
7254,Solyc04g008630.2.1,0.021399988
13274,Solyc08g005030.1.1,0.013840001
17952,Solyc11g012760.1.1,0.093467
3185,Solyc02g065290.1.1,0.272107288
12737,Solyc07g053870.2.1,0.065540566
1340,Solyc01g088730.2.1,0.075586935
3086,Solyc02g062720.2.1,0.043304878
10824,Solyc06g062360.2.1,0.0755978
18727,Solyc11g071770.1.1,0.087752572
13729,Solyc08g059760.2.1,0.198899406
312,Solyc01g006990.2.1,0.102037744
18383,Solyc11g064950.1.1,0.055288164
6984,Solyc03g122030.1.1,0.05607693
15353,Solyc09g057580.2.1,0.095500147
18950,Solyc12g006500.1.1,0.120574574
408,Solyc01g008280.2.1,0.026027334
6063,Solyc03g097920.1.1,0.171876051
